id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2341, 13.967, 20543,0,  76098,      2,  2857
001,2002,08,2002-08,   4430, 14.816, 20554,0,  96650,      2,  3636
002,2002,09,2002-09,   6811, 14.507, 20457,0, 115851,   1256,  6258
003,2002,10,2002-10,   9495, 12.803, 18432,0, 121722,  12561,  5117
004,2002,11,2002-11,  14070, 13.472, 14630,0, 110760,  25592,  8156
005,2002,12,2002-12,  16675, 12.815, 11134,0,  95025,  26869,  3767
006,2003,01,2003-01,  11903, 12.309,  9735,  12726,  81104,  10930,  4231
007,2003,02,2003-02,   7437, 11.374,  6958,  11081,  63721,  13260,  3504
008,2003,03,2003-03,   6299, 11.054,  6089,   8750,  60927,    133,  2988
009,2003,04,2003-04,   2618, 10.392,  5009,   9316,  52486,   4134,  3347
010,2003,05,2003-05,   2217, 11.096,  4221,0,  55457,   1250,  2470
011,2003,06,2003-06,   4508, 12.203,  3873,0,  53921,   5409,  2726
012,2003,07,2003-07,   9189, 14.437,  3735,0,  56798,    858,  4122
013,2003,08,2003-08,  10095, 14.923,  3606,0,  57896,   2508,  5656
014,2003,09,2003-09,  10110, 14.757,  3414,0,  57766,   3544,  2791
015,2003,10,2003-10,   8936, 14.301,  3252,0,  57593,   3425,  2295
016,2003,11,2003-11,  10999, 13.146,  3150,0,  58003,   2740,  2272
017,2003,12,2003-12,   7875, 13.078,  2912,0,  56146,   4769,  3085
018,2004,01,2004-01,   7556, 12.115,  2248,   7363,  40406,  10625,  2688
019,2004,02,2004-02,   2234, 11.743,  1744,   4804,  33261,   4085,  1222
020,2004,03,2004-03,   1853, 10.897,  1580,   4647,  29480,    714,  1568
021,2004,04,2004-04,    568, 11.037,  1252,   3583,  26157,    992,  1720
022,2004,05,2004-05,   1021, 11.034,  1117,0,  27259,     15,  1506
023,2004,06,2004-06,   1493, 12.089,  1172,0,  28431,      0,  1572
024,2004,07,2004-07,   3722, 14.228,  1095,0,  28372,   1154,  1036
025,2004,08,2004-08,   4404, 15.060,  1111,0,  29300,    183,  1847
026,2004,09,2004-09,   4724, 14.596,   999,0,  28031,   2268,  2276
027,2004,10,2004-10,   6058, 13.760,  1016,0,  28382,    665,  4156
028,2004,11,2004-11,   6220, 13.685,   959,0,  28949,    392,  1951
029,2004,12,2004-12,   6094, 13.437,   928,0,  29198,    679,  1201
030,2005,01,2005-01,   1910, 12.492,   862,   4466,  22028,   3566,  1105
031,2005,02,2005-02,   1516, 10.936,   717,   2354,  20387,      4,  1109
032,2005,03,2005-03,    354, 10.934,   643,   2716,  18314,      0,  1177
033,2005,04,2005-04,    169, 10.597,   544,   2526,  16318,     14,  1058
034,2005,05,2005-05,    145, 11.169,   510,0,  16828,      0,   702
035,2005,06,2005-06,    407, 12.155,   484,0,  17312,      0,  1049
036,2005,07,2005-07,   2149, 14.320,   486,0,  17798,      0,   974
037,2005,08,2005-08,   2593, 15.136,   472,0,  18270,      0,   667
038,2005,09,2005-09,   2569, 14.997,   488,0,  18758,      0,   808
039,2005,10,2005-10,   2705, 14.142,   518,0,  19276,      0,   732
040,2005,11,2005-11,   2903, 13.522,   520,0,  19796,      0,   823
041,2005,12,2005-12,   2796, 13.274,   494,0,  19734,    556,  1301
042,2006,01,2006-01,   1621, 11.915,   501,   2625,  17610,      0,  1078
043,2006,02,2006-02,    727, 11.411,   442,   2279,  15772,      1,   732
044,2006,03,2006-03,    186, 11.527,   384,   2395,  13761,      0,   776
045,2006,04,2006-04,     32, 10.317,   318,   2009,  12070,      0,   622
046,2006,05,2006-05,     12, 11.121,   266,0,  12336,      0,   731
047,2006,06,2006-06,    356, 12.097,   278,0,  12614,      0,   502
048,2006,07,2006-07,   1747, 14.309,   399,0,  13013,      0,   545
049,2006,08,2006-08,   1880, 15.085,   517,0,  13530,      0,   594
050,2006,09,2006-09,   1882, 14.829,   655,0,  14185,      0,   636
051,2006,10,2006-10,   2020, 14.211,   713,0,  14898,      0,   682
052,2006,11,2006-11,   2832, 13.664,   862,0,  15760,      0,   559
