id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2359, 13.967, 20651,0,  76282,      3,  3836
001,2002,08,2002-08,   4038, 14.816, 20770,0,  97047,      5,  5483
002,2002,09,2002-09,   6549, 14.507, 20750,0, 116782,   1015,  4531
003,2002,10,2002-10,   8920, 12.803, 20878,0, 137652,      8,  5811
004,2002,11,2002-11,  12348, 13.472, 20899,0, 157859,    692,  6660
005,2002,12,2002-12,  14641, 12.815, 20169,0, 170607,   7421,  6775
006,2003,01,2003-01,  16580, 12.309, 19857,  25516, 161670,   3278,  6287
007,2003,02,2003-02,  15967, 11.374, 16906,  24529, 152761,   1286,  6487
008,2003,03,2003-03,  15860, 11.054, 14932,  19511, 148131,     51,  6080
009,2003,04,2003-04,  12142, 10.392, 12957,  19008, 139429,   2651,  7079
010,2003,05,2003-05,  11939, 11.096, 11609,0, 151038,      0,  6131
011,2003,06,2003-06,  15405, 12.203, 11628,0, 162654,     12,  6299
012,2003,07,2003-07,  22189, 14.437, 11619,0, 174265,      8,  6530
013,2003,08,2003-08,  25873, 14.923, 11228,0, 177910,   7583,  6513
014,2003,09,2003-09,  25437, 14.757, 11223,0, 188677,    456,  7022
015,2003,10,2003-10,  30432, 14.301, 11388,0, 199437,    628,  7514
016,2003,11,2003-11,  34202, 13.146, 11032,0, 203144,   7325,  6715
017,2003,12,2003-12,  33943, 13.078, 10688,0, 206097,   7735,  7306
018,2004,01,2004-01,  32670, 12.115, 10288,  25709, 182380,   8296,  6976
019,2004,02,2004-02,  28264, 11.743,  8991,  27561, 161546,   2264,  6396
020,2004,03,2004-03,  18774, 10.897,  7738,  17104, 152116,     64,  6537
021,2004,04,2004-04,  16653, 11.037,  6971,  16272, 142805,     10,  6506
022,2004,05,2004-05,  11172, 11.034,  6209,0, 149006,      8,  6510
023,2004,06,2004-06,  15939, 12.089,  6289,0, 154481,    814,  5784
024,2004,07,2004-07,  22906, 14.228,  6274,0, 158031,   2724,  7234
025,2004,08,2004-08,  26134, 15.060,  6056,0, 157683,   6404,  7088
026,2004,09,2004-09,  26793, 14.596,  6064,0, 163720,     27,  8797
027,2004,10,2004-10,  28578, 13.760,  6032,0, 169502,    250,  8092
028,2004,11,2004-11,  30496, 13.685,  5786,0, 167105,   8183,  6214
029,2004,12,2004-12,  29239, 13.437,  5456,0, 160948,  11613,  5997
030,2005,01,2005-01,  26672, 12.492,  5372,  22728, 141785,   1807,  7085
031,2005,02,2005-02,  23883, 10.936,  4603,  21913, 120330,   4145,  5573
