id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2456, 13.967, 20483,0,  76084,    132,  2632
001,2002,08,2002-08,   3828, 14.816, 20697,0,  96634,    147,  4262
002,2002,09,2002-09,   5792, 14.507, 20623,0, 116190,   1067,  5219
003,2002,10,2002-10,   7794, 12.803, 20684,0, 136730,    144,  6005
004,2002,11,2002-11,   9941, 13.472, 20600,0, 156391,    939,  5964
005,2002,12,2002-12,  11889, 12.815, 19540,0, 165551,  10380,  6063
006,2003,01,2003-01,  13442, 12.309, 19526,  27204, 157051,    822,  6566
007,2003,02,2003-02,  13148, 11.374, 16542,  22762, 149783,   1048,  7398
008,2003,03,2003-03,  13111, 11.054, 14539,  16789, 147347,    186,  6406
009,2003,04,2003-04,  12873, 10.392, 12698,  23092, 135144,   1809,  6475
010,2003,05,2003-05,  11468, 11.096, 10983,0, 146040,     87,  5661
011,2003,06,2003-06,  13436, 12.203, 11231,0, 157176,     95,  6614
012,2003,07,2003-07,  16621, 14.437, 11286,0, 168245,    217,  6374
013,2003,08,2003-08,  18539, 14.923, 11276,0, 179198,    323,  7440
014,2003,09,2003-09,  19315, 14.757, 11315,0, 190372,    141,  7405
015,2003,10,2003-10,  21827, 14.301, 11382,0, 201677,     77,  7857
016,2003,11,2003-11,  24943, 13.146, 11466,0, 213031,    112,  8048
017,2003,12,2003-12,  25827, 13.078, 11330,0, 221024,   3337,  7912
018,2004,01,2004-01,  27369, 12.115, 11265,  31340, 200747,    202,  9282
019,2004,02,2004-02,  21802, 11.743,  9835,  30710, 179749,    123,  8950
020,2004,03,2004-03,  19189, 10.897,  8681,  27250, 161079,    101,  7561
021,2004,04,2004-04,  15044, 11.037,  7161,  20380, 147796,     64,  8429
022,2004,05,2004-05,  13717, 11.034,  6431,0, 154182,     45,  7153
023,2004,06,2004-06,  15183, 12.089,  6615,0, 160751,     46, 10186
024,2004,07,2004-07,  18524, 14.228,  6621,0, 167207,    165,  7982
025,2004,08,2004-08,  21149, 15.060,  6640,0, 173675,    172,  7413
026,2004,09,2004-09,  22279, 14.596,  6661,0, 180241,     95,  8827
027,2004,10,2004-10,  23700, 13.760,  6679,0, 186865,     55,  7412
028,2004,11,2004-11,  24432, 13.685,  6783,0, 193607,     41,  7643
029,2004,12,2004-12,  24862, 13.437,  6708,0, 198930,   1385,  9098
030,2005,01,2005-01,  24055, 12.492,  6796,  29582, 176012,    132, 10395
031,2005,02,2005-02,  20515, 10.936,  5832,  24092, 157663,     89,  9211
032,2005,03,2005-03,  16235, 10.934,  5089,  20058, 142623,     71,  8120
033,2005,04,2005-04,  13977, 10.597,  4394,  15575, 131398,     44,  7484
034,2005,05,2005-05,  11783, 11.169,  4030,0, 135393,     35,  6544
035,2005,06,2005-06,  13044, 12.155,  4108,0, 139459,     42,  6518
036,2005,07,2005-07,  16175, 14.320,  4157,0, 143531,     85,  7092
037,2005,08,2005-08,  17382, 15.136,  4121,0, 147486,    166,  7570
038,2005,09,2005-09,  18638, 14.997,  4135,0, 151530,     91,  7073
039,2005,10,2005-10,  19964, 14.142,  4033,0, 155526,     37,  9486
040,2005,11,2005-11,  21162, 13.522,  4152,0, 159642,     36, 10446
041,2005,12,2005-12,  22229, 13.274,  4129,0, 163039,    732, 13790
042,2006,01,2006-01,  19396, 11.915,  4230,  19568, 147650,     51, 11471
043,2006,02,2006-02,  17723, 11.411,  3677,  15935, 135348,     44, 15898
044,2006,03,2006-03,  13280, 11.527,  3310,  15283, 123335,     40, 10108
045,2006,04,2006-04,  11204, 10.317,  2927,  13080, 113152,     30,  9182
046,2006,05,2006-05,   9329, 11.121,  2694,0, 115822,     24, 11864
047,2006,06,2006-06,  10678, 12.097,  2704,0, 118481,     45, 10542
048,2006,07,2006-07,  12821, 14.309,  3680,0, 122031,    130, 10520
049,2006,08,2006-08,  14546, 15.085,  4644,0, 126554,    121,  6552
050,2006,09,2006-09,  15800, 14.829,  5781,0, 132263,     72,  6565
051,2006,10,2006-10,  17288, 14.211,  6634,0, 138865,     32,  5058
052,2006,11,2006-11,  18824, 13.664,  7741,0, 146582,     24,  6999
053,2006,12,2006-12,  20346, 13.536,  8847,0, 155011,    418,  4784
054,2007,01,2007-01,  20285, 12.264,  9877,  18680, 146169,     39,  4887
055,2007,02,2007-02,  16339, 11.486,  9885,  18110, 137912,     32,  4724
056,2007,03,2007-03,  15784, 10.976,  9487,  19738, 127628,     33,  5390
057,2007,04,2007-04,  12816, 10.742,  9012,  17146, 119476,     18,  5115
058,2007,05,2007-05,  12552, 11.337,  8585,0, 128046,     15,  4831
059,2007,06,2007-06,  13735, 12.075,  9063,0, 137072,     37,  5360
060,2007,07,2007-07,  17647, 13.888,  9782,0, 146761,     93,  5193
061,2007,08,2007-08,  19959, 14.979, 10229,0, 156826,    164,  5528
062,2007,09,2007-09,  21731, 14.760, 11036,0, 167774,     88,  7851
063,2007,10,2007-10,  23020, 13.887, 11736,0, 179446,     64,  7648
064,2007,11,2007-11,  25732, 13.796, 12238,0, 191654,     30, 10513
065,2007,12,2007-12,  27050, 13.762, 12950,0, 204247,    357,  6566
066,2008,01,2008-01,  26655, 12.357, 13624,  30167, 187635,     69,  6298
067,2008,02,2008-02,  22149, 11.288, 12356,  26254, 173671,     66,  7251
068,2008,03,2008-03,  19387, 11.491, 11069,  24099, 160609,     32, 10763
069,2008,04,2008-04,  16311, 10.775, 10197,  25224, 145553,     29,  5718
070,2008,05,2008-05,  13728, 11.482,  9055,0, 154587,     21,  5123
071,2008,06,2008-06,  15776, 11.971,  9511,0, 164047,     51,  4950
072,2008,07,2008-07,  21145, 14.353,  9953,0, 173861,    139,  6517
073,2008,08,2008-08,  23009, 14.930, 10078,0, 183746,    193,  6628
074,2008,09,2008-09,  26186, 14.450, 10458,0, 194082,    122,  6276
075,2008,10,2008-10,  27449, 13.828, 10860,0, 204882,     60,  7229
076,2008,11,2008-11,  29859, 13.862, 11362,0, 216034,    210, 11293
077,2008,12,2008-12,  27654, 13.366, 11694,0, 227329,    399,  7491
078,2009,01,2009-01,  27602, 11.921, 11919,  32251, 205627,   1370,  7790
079,2009,02,2009-02,  22768, 11.559, 10695,  29924, 186247,    151,  6827
080,2009,03,2009-03,  17990, 11.473,  9494,  24544, 171106,     91,  6309
081,2009,04,2009-04,  16229, 11.120,  8681,  25346, 154409,     32,  5708
082,2009,05,2009-05,  13177, 11.142,  7578,0, 161952,     35,  4903
083,2009,06,2009-06,  14958, 11.829,  7882,0, 169774,     60,  5193
084,2009,07,2009-07,  19129, 14.012,  8009,0, 177652,    131,  5564
085,2009,08,2009-08,  21426, 15.400,  8173,0, 185600,    225,  5711
086,2009,09,2009-09,  24312, 14.540,  8480,0, 193906,    174,  8949
087,2009,10,2009-10,  25538, 14.145,  8808,0, 202574,    140, 12246
088,2009,11,2009-11,  28413, 13.443,  8986,0, 210654,    906, 10566
089,2009,12,2009-12,  27914, 12.924,  9037,0, 218006,   1685,  6871
090,2010,01,2010-01,  27751, 11.710,  9194,  26726, 198522,   1952,  9682
091,2010,02,2010-02,  22768, 11.254,  8237,  27224, 179448,     87,  7466
092,2010,03,2010-03,  17762, 11.505,  7385,  20453, 166320,     60, 11412
093,2010,04,2010-04,  15681, 10.703,  6668,  21473, 151480,     35,  8573
094,2010,05,2010-05,  13648, 11.076,  6071,0, 157531,     20,  9632
095,2010,06,2010-06,  14822, 11.663,  6145,0, 163636,     40,  9181
096,2010,07,2010-07,  18706, 14.453,  6327,0, 169783,    180,  6552
097,2010,08,2010-08,  20581, 15.062,  6486,0, 176011,    258,  8545
098,2010,09,2010-09,  22382, 14.714,  6853,0, 182701,    163, 10870
099,2010,10,2010-10,  23715, 13.488,  7237,0, 189896,     42, 16818
100,2010,11,2010-11,  26535, 13.042,  7582,0, 197437,     41,  9583
101,2010,12,2010-12,  24190, 12.462,  8076,0, 205320,    193,  9944
102,2011,01,2011-01,  24230, 11.846,  8522,  22277, 191488,     77, 12030
103,2011,02,2011-02,  19311, 11.390,  8243,  29478, 170178,     75,  9894
104,2011,03,2011-03,  15514, 11.090,  7398,  19556, 157963,     57,  9208
105,2011,04,2011-04,  13353, 10.803,  7128,  17621, 147432,     38,  6404
106,2011,05,2011-05,  13714, 11.326,  6855,0, 154258,     29,  9264
107,2011,06,2011-06,  15666, 11.358,  7378,0, 161585,     51, 10291
108,2011,07,2011-07,  18826, 14.707,  7957,0, 169409,    133, 11312
109,2011,08,2011-08,  22153, 14.824,  8463,0, 177676,    196, 10590
110,2011,09,2011-09,  23952, 14.442,  9012,0, 186544,    144,  9529
111,2011,10,2011-10,  26511, 13.840,  9531,0, 196002,     73, 11812
112,2011,11,2011-11,  27760, 12.889, 10223,0, 206008,    217, 11713
113,2011,12,2011-12,  28985, 13.548, 10816,0, 216345,    479, 11804
114,2012,01,2012-01,  26519, 12.133, 11578,  31149, 196512,    262, 16224
115,2012,02,2012-02,  22706, 11.403, 10567,  24495, 182509,     75,  9654
116,2012,03,2012-03,  18905, 11.139,  9906,  25432, 166929,     54,  9547
117,2012,04,2012-04,  17796, 11.034,  9125,  24245, 151765,     44,  8572
118,2012,05,2012-05,  14596, 11.014,  8338,0, 160074,     29,  8312
119,2012,06,2012-06,  16313, 11.887,  8856,0, 168864,     66,  8351
120,2012,07,2012-07,  20063, 14.541,  9397,0, 178107,    154,  7472
121,2012,08,2012-08,  23519, 14.771,  9941,0, 187761,    287,  8822
122,2012,09,2012-09,  25945, 14.612, 10539,0, 198166,    134,  9756
123,2012,10,2012-10,  28003, 13.551, 11230,0, 209312,     84,  9398
124,2012,11,2012-11,  29044, 13.552, 11761,0, 220895,    178, 10907
125,2012,12,2012-12,  28742, 13.134, 12327,0, 233020,    202,  9746
126,2013,01,2013-01,  26249, 11.930, 12935,  27626, 217184,   1145, 10794
127,2013,02,2013-02,  22310, 11.439, 12129,  28110, 201085,    118,  9178
128,2013,03,2013-03,  19560, 11.275, 11152,  24355, 187704,    178,  9093
129,2013,04,2013-04,  16060, 10.633, 10474,  27439, 170687,     52,  7916
130,2013,05,2013-05,  12309, 11.289,  9451,0, 180099,     39, 10337
131,2013,06,2013-06,  14377, 11.941,  9986,0, 190015,     70, 11915
132,2013,07,2013-07,  17713, 13.804, 10324,0, 199943,    396,  8413
133,2013,08,2013-08,  21396, 14.769, 10766,0, 210387,    322, 12020
134,2013,09,2013-09,  24553, 14.443, 11261,0, 221404,    244, 10872
135,2013,10,2013-10,  27224, 14.107, 11706,0, 232924,    186, 12816
136,2013,11,2013-11,  30307, 13.716, 12324,0, 245093,    155,  9963
137,2013,12,2013-12,  30950, 13.629, 12841,0, 257265,    669, 10919
138,2014,01,2014-01,  27043, 12.255, 12966,  29641, 233270,   7320, 12402
139,2014,02,2014-02,  27367, 11.556, 11879,  32481, 212548,    120, 10666
140,2014,03,2014-03,  19878, 11.041, 10830,  27853, 195372,    153,  9284
141,2014,04,2014-04,  19318, 10.772,  9774,  28923, 176181,     42,  7125
142,2014,05,2014-05,  15593, 11.170,  8766,0, 184900,     47,  6779
143,2014,06,2014-06,  19423, 12.458,  9217,0, 194048,     69, 13767
144,2014,07,2014-07,  21794, 14.514,  9484,0, 203298,    234,  6683
145,2014,08,2014-08,  25000, 14.905,  9745,0, 212749,    294,  6135
146,2014,09,2014-09,  27083, 15.011, 10142,0, 222644,    247, 11250
147,2014,10,2014-10,  29438, 13.780, 10438,0, 232971,    111,  8960
148,2014,11,2014-11,  31483, 13.568, 10890,0, 243198,    663,  8081
149,2014,12,2014-12,  33457, 13.435, 11268,0, 254286,    180,  8670
150,2015,01,2015-01,  31994, 12.260, 11584,  27614, 233737,   4519,  8822
151,2015,02,2015-02,  29524, 11.828, 10722,  29237, 215106,    116, 14229
152,2015,03,2015-03,  24164, 11.086,  9908,  28819, 196096,     99, 15330
153,2015,04,2015-04,  20659, 10.418,  9096,  21625, 183515,     52, 11940
154,2015,05,2015-05,  17683, 11.084,  8503,0, 191966,     52, 10477
155,2015,06,2015-06,  20400, 11.558,  8790,0, 200646,    110,  8572
156,2015,07,2015-07,  23786, 13.883,  9255,0, 209334,    567, 13213
157,2015,08,2015-08,  28083, 14.983,  9639,0, 218587,    386,  9168
158,2015,09,2015-09,  30136, 14.399, 10179,0, 228114,    652,  8613
159,2015,10,2015-10,  31822, 13.470, 10675,0, 238576,    213,  7700
160,2015,11,2015-11,  33439, 13.463, 10851,0, 244577,   4850,  7857
161,2015,12,2015-12,  34718, 13.639, 11496,0, 255734,    339,  7789
162,2016,01,2016-01,  31772, 12.304, 11940,  36021, 226961,   4692,  8049
163,2016,02,2016-02,  29456, 11.089, 10871,  24644, 213042,    146,  7657
164,2016,03,2016-03,  23624, 9.496 ,10313 , 31974 ,191237 ,   144 , 7412m
165,2016,04,2016-04,  21790, 9.294 , 9144 , 21280 ,179043 ,    58 , 6575m
166,2016,05,2016-05,  17351, 9.891 , 8638 ,0,187637 ,    44 , 6135m
167,2016,06,2016-06,  21388, 11.309,  9205,0, 196756,     86,  6780
168,2016,07,2016-07,  25939, 13.456,  9558,0, 206059,    255,  6590
169,2016,08,2016-08,  28738, 14.454, 10109,0, 215876,    292,  6499
170,2016,09,2016-09,  29839, 13.926, 10622,0, 224882,   1616,  7820
171,2016,10,2016-10,  33735, 12.653, 11180,0, 235915,    147,  8533
172,2016,11,2016-11,  33770, 12.232, 11843,0, 246765,    993,  7985
173,2016,12,2016-12,  34984, 12.062, 12413,0, 258203,    975,  8269
174,2017,01,2017-01,  31778, 10.739, 12816,  28272, 235468,   7279,  8575
175,2017,02,2017-02,  30013, 9.490 ,12066 , 29330 ,217967 ,   237 , 7836m
176,2017,03,2017-03,  22515, 9.267 ,11157 , 34048 ,194920 ,   156 , 7294m
177,2017,04,2017-04,  20736, 10.395,  9997,  28390, 176486,     41,  6780
178,2017,05,2017-05,  16434, 11.208,  9119,0, 185570,     35,  5819
179,2017,06,2017-06,  20945, 11.882,  9589,0, 195044,    115,  6160
180,2017,07,2017-07,  25631, 13.700, 10175,0, 204921,    298,  6644
181,2017,08,2017-08,  28308, 14.717, 10710,0, 215297,    334,  6424
182,2017,09,2017-09,  30084, 14.294, 11317,0, 226407,    207,  7280
183,2017,10,2017-10,  33745, 13.250, 11847,0, 238031,    223,  8224
184,2017,11,2017-11,  32963, 13.189, 12516,0, 248906,   1641,  9031
185,2017,12,2017-12,  35764, 13.126, 12985,0, 259930,   1961,  9602
186,2018,01,2018-01,  29898, 12.083, 13156,  36638, 231048,   5400,  9261
187,2018,02,2018-02,  28247, 11.028, 12066,  29165, 213500,    449,  8574
188,2018,03,2018-03,  19634, 11.145, 11085,  22813, 201368,    404,  7721
189,2018,04,2018-04,  19918, 10.699, 10412,  31418, 180294,     68,  7702
190,2018,05,2018-05,  14599, 11.256,  9377,0, 189627,     44,  6745
191,2018,06,2018-06,  19354, 11.970,  9845,0, 199379,     93,  6980
192,2018,07,2018-07,  21347, 14.096, 10212,0, 209142,    449,  7763
193,2018,08,2018-08,  24744, 15.058, 10922,0, 219654,    410,  7502
194,2018,09,2018-09,  26297, 14.351, 11323,0, 230548,    429,  8215
195,2018,10,2018-10,  31136, 13.146, 11779,0, 240356,   1971,  8122
196,2018,11,2018-11,  30987, 12.791, 11796,0, 245720,   6432,  7468
197,2018,12,2018-12,  33805, 12.939, 12502,0, 257854,    368,  7575
198,2019,01,2019-01,  31484, 11.788, 12994,  34281, 234840,   1727,  8445
199,2019,02,2019-02,  27769, 11.208, 11887,  26525, 219967,    235, 10869
200,2019,03,2019-03,  22420, 11.365, 10946,  24289, 206489,    135, 11507
201,2019,04,2019-04,  21725, 10.418, 10232,  27587, 189086,     48,  6862
202,2019,05,2019-05,  17899, 11.041,  9399,0, 198428,     57,  6325
203,2019,06,2019-06,  21059, 11.768,  9870,0, 208191,    107,  6298
204,2019,07,2019-07,  24738, 14.662, 10368,0, 218025,    534,  5599
205,2019,08,2019-08,  27974, 15.508, 10772,0, 228377,    420,  6691
206,2019,09,2019-09,  30590, 14.458, 11204,0, 239367,    214,  6622
207,2019,10,2019-10,  32431, 13.101, 11653,0, 250885,    135,  7623
208,2019,11,2019-11,  35556, 13.838, 12391,0, 261971,   1305,  6733
209,2019,12,2019-12,  34686, 13.763, 12730,0, 274318,    383,  7473
210,2020,01,2020-01,  32193, 12.557, 12979,  40389, 237997,   8911,  6971
211,2020,02,2020-02,  30150, 11.785, 11626,  30769, 218748,    106,  6319
212,2020,03,2020-03,  22290, 11.250, 10738,  25992, 203357,    137,  5526
213,2020,04,2020-04,  21835, 11.208,  9875,  21534, 191653,     45,  6762
214,2020,05,2020-05,  17617, 11.802,  9324,0, 200922,     55,  8258
215,2020,06,2020-06,  22420, 12.933,  9917,0, 210738,    101, 16500
216,2020,07,2020-07,  26948, 14.853, 10323,0, 220767,    294, 10229
217,2020,08,2020-08,  29472, 15.394, 10746,0, 231119,    394,  8304
218,2020,09,2020-09,  31727, 15.035, 11221,0, 242074,    266, 13677
219,2020,10,2020-10,  35043, 14.248, 11961,0, 253655,    380,  7247
220,2020,11,2020-11,  36097, 14.266, 12249,0, 261605,   4299,  8500
221,2020,12,2020-12,  37540, 14.197, 12752,0, 274046,    311,  8707
222,2021,01,2021-01,  34411, 13.031, 13111,  29114, 251454,   6589,  8650
223,2021,02,2021-02,  32435, 12.600, 12346,  28472, 235156,    172,  8468
224,2021,03,2021-03,  25038, 12.203, 11625,  30678, 215877,    226,  7958
225,2021,04,2021-04,  23180, 11.209, 10591,  27671, 198729,     68,  7396
226,2021,05,2021-05,  17328, 11.803,  9783,0, 208454,     58,  6819
227,2021,06,2021-06,  22441, 12.454, 10342,0, 218656,    140,  8159
228,2021,07,2021-07,  25812, 14.640, 10836,0, 228483,   1009,  7913
229,2021,08,2021-08,  29706, 15.732, 11210,0, 239148,    545,  7209
230,2021,09,2021-09,  32181, 14.737, 11888,0, 249925,   1111,  6884
231,2021,10,2021-10,  34603, 13.859, 12494,0, 261921,    498,  7950
232,2021,11,2021-11,  37458, 13.940, 12713,0, 263845,  10789,  7521
233,2021,12,2021-12,  37466, 14.119, 13368,0, 276857,    356,  7926
234,2022,01,2022-01,  35501, 13.067, 13995,  38015, 250244,   2593,  8568
235,2022,02,2022-02,  31769, 12.200, 12463,  27503, 234939,    265,  7896
236,2022,03,2022-03,  25335, 11.446, 11803,  34846, 211465,    431,  7529
237,2022,04,2022-04,  23867, 10.624, 10692,  25929, 196169,     59,  6853
238,2022,05,2022-05,  18136, 11.300,  9977,0, 206067,     79,  6877
239,2022,06,2022-06,  23307, 12.016, 10580,0, 216499,    148,  6766
240,2022,07,2022-07,  27583, 14.846, 11018,0, 227017,    500,  7027
241,2022,08,2022-08,  31063, 15.773, 11640,0, 238268,    389,  7345
242,2022,09,2022-09,  33716, 14.659, 12190,0, 249703,    755,  7773
243,2022,10,2022-10,  36083, 13.390, 12816,0, 262245,    274,  8101
244,2022,11,2022-11,  38911, 13.895, 13410,0, 274246,   1409,  7519
245,2022,12,2022-12,  37709, 13.811, 13973,0, 287782,    437,  9401
246,2023,01,2023-01,  35658, 12.617, 14159,  45093, 246771,  10077,  9640
247,2023,02,2023-02,  32471, 11.848, 12677,  29423, 229845,    180,  8075
248,2023,03,2023-03,  24772, 11.330, 11883,  25440, 216142,    146,  9486
249,2023,04,2023-04,  23553, 11.257, 10926,  29456, 197563,     49,  7554
250,2023,05,2023-05,  18868, 11.838, 10301,0, 207785,     79,  6920
251,2023,06,2023-06,  23667, 12.935, 10648,0, 218298,    135,  7301
252,2023,07,2023-07,  29419, 14.811, 11142,0, 229064,    376,  8253
253,2023,08,2023-08,  31121, 15.339, 11631,0, 240279,    416, 14820
254,2023,09,2023-09,  34724, 15.044, 12325,0, 252237,    367,  9683
255,2023,10,2023-10,  36180, 14.287, 12722,0, 264333,    626,  9069
256,2023,11,2023-11,  38710, 14.328, 13232,0, 273451,   4114, 12068
257,2023,12,2023-12,  38438, 14.247, 13725,0, 286643,    533, 12122
258,2024,01,2024-01,  35892, 13.072, 13996,  33424, 258343,   8872, 11261
259,2024,02,2024-02,  33343, 12.714, 13044,  27286, 243679,    422, 10178
260,2024,03,2024-03,  25434, 12.233, 12230,  31620, 223877,    412, 13727
261,2024,04,2024-04,  23862, 11.281, 11306,  31348, 203759,     76,  8629
262,2024,05,2024-05,  17243, 11.918, 10073,0, 213771,     61,  9440
263,2024,06,2024-06,  22804, 12.546, 10673,0, 224264,    180, 10484
264,2024,07,2024-07,  25959, 14.832, 11195,0, 234402,   1057,  9500
265,2024,08,2024-08,  29080, 15.858, 11710,0, 245528,    584,  7126
266,2024,09,2024-09,  32237, 14.833, 12174,0, 256380,   1322,  9418
267,2024,10,2024-10,  34420, 13.821, 12723,0, 268395,    708,  8970
268,2024,11,2024-11,  37761, 13.947, 12731,0, 269726,  11400,  7181
269,2024,12,2024-12,  37076, 14.091, 13443,0, 282756,    413,  8868
270,2025,01,2025-01,  36221, 13.051, 13760,  36407, 258015,   2094,  7758
271,2025,02,2025-02,  31043, 12.226, 12737,  31074, 239412,    266,  6923
272,2025,03,2025-03,  25557, 11.499, 11770,  31945, 218826,    411,  7255
273,2025,04,2025-04,  23546, 10.626, 10772,  28065, 201468,     65,  6321
274,2025,05,2025-05,  18650, 11.268,  9947,0, 211294,    121,  5743
275,2025,06,2025-06,  23022, 12.067, 10503,0, 221638,    159,  6124
276,2025,07,2025-07,  27332, 14.844, 10773,0, 231731,    680,  5994
277,2025,08,2025-08,  30586, 15.728, 11344,0, 242612,    463,  6806
