id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
084,2009,07,2009-07,    337, 14.012,   131,0,   3129,    123,   132
085,2009,08,2009-08,    360, 15.400,   139,0,   3109,    159,   155
086,2009,09,2009-09,    404, 14.540,   148,0,   3125,    132,   130
087,2009,10,2009-10,    437, 14.145,   132,0,   3149,    108,   210
088,2009,11,2009-11,    422, 13.443,   132,0,   3192,     89,   159
089,2009,12,2009-12,    435, 12.924,   136,0,   3231,     97,   111
090,2010,01,2010-01,    451, 11.710,   140,    494,   2761,    116,   143
091,2010,02,2010-02,    358, 11.254,   108,    307,   2452,    110,   132
092,2010,03,2010-03,    260, 11.505,   107,    371,   2102,     86,    91
093,2010,04,2010-04,    207, 10.703,    90,    262,   1863,     67,    92
094,2010,05,2010-05,    187, 11.076,    75,0,   1879,     59,   114
095,2010,06,2010-06,    168, 11.663,    96,0,   1890,     85,   127
096,2010,07,2010-07,    198, 14.453,    71,0,   1851,    110,   123
097,2010,08,2010-08,    213, 15.062,    80,0,   1807,    124,   132
098,2010,09,2010-09,    212, 14.714,    80,0,   1796,     91,   116
099,2010,10,2010-10,    238, 13.488,    74,0,   1800,     70,   227
100,2010,11,2010-11,    243, 13.042,    71,0,   1808,     63,   171
101,2010,12,2010-12,    228, 12.462,    70,0,   1794,     84,   145
102,2011,01,2011-01,    209, 11.846,    73,    244,   1544,     79,   115
103,2011,02,2011-02,    149, 11.390,    57,    183,   1371,     47,   141
104,2011,03,2011-03,    131, 11.090,    55,    168,   1209,     49,   157
105,2011,04,2011-04,    126, 10.803,    44,    162,   1055,     36,   114
106,2011,05,2011-05,     95, 11.326,    39,0,   1052,     42,    94
107,2011,06,2011-06,    112, 11.358,    39,0,   1033,     58,    84
108,2011,07,2011-07,    124, 14.707,    44,0,   1023,     54,   104
109,2011,08,2011-08,    147, 14.824,    54,0,   1018,     59,   120
110,2011,09,2011-09,    151, 14.442,    57,0,   1033,     42,   114
111,2011,10,2011-10,    150, 13.840,    58,0,   1052,     39,    78
112,2011,11,2011-11,    148, 12.889,    65,0,   1072,     45,    70
113,2011,12,2011-12,    159, 13.548,    53,0,   1091,     34,    74
114,2012,01,2012-01,    132, 12.133,    44,    159,    941,     35,    91
115,2012,02,2012-02,    115, 11.403,    55,    138,    838,     20,    73
116,2012,03,2012-03,    102, 11.139,    52,    128,    738,     24,    80
117,2012,04,2012-04,     85, 11.034,    48,     95,    673,     18,   121
118,2012,05,2012-05,     71, 11.014,    39,0,    685,     27,    82
119,2012,06,2012-06,     79, 11.887,    39,0,    699,     25,    70
120,2012,07,2012-07,     79, 14.541,    39,0,    716,     22,    79
121,2012,08,2012-08,     89, 14.771,    47,0,    728,     35,    74
122,2012,09,2012-09,     87, 14.612,    46,0,    750,     24,    77
123,2012,10,2012-10,    107, 13.551,    43,0,    767,     26,    68
124,2012,11,2012-11,    118, 13.552,    40,0,    771,     36,    64
125,2012,12,2012-12,    116, 13.134,    46,0,    798,     19,    65
126,2013,01,2013-01,    101, 11.930,    46,    111,    709,     24,    62
127,2013,02,2013-02,     73, 11.439,    27,     94,    624,     18,    51
128,2013,03,2013-03,     62, 11.275,    41,     77,    569,     19,    49
129,2013,04,2013-04,     48, 10.633,    29,     87,    491,     20,    68
130,2013,05,2013-05,     37, 11.289,    25,0,    502,     14,    58
131,2013,06,2013-06,     34, 11.941,    25,0,    508,     19,    76
132,2013,07,2013-07,     42, 13.804,    23,0,    503,     28,   140
133,2013,08,2013-08,     51, 14.769,    16,0,    495,     24,   118
134,2013,09,2013-09,     44, 14.443,    28,0,    502,     21,    94
135,2013,10,2013-10,     53, 14.107,    26,0,    509,     19,    59
136,2013,11,2013-11,     58, 13.716,    32,0,    520,     21,    55
137,2013,12,2013-12,     62, 13.629,    28,0,    532,     16,    73
138,2014,01,2014-01,     60, 12.255,    30,     68,    470,     24,    56
139,2014,02,2014-02,     57, 11.556,    24,     55,    422,     17,    74
140,2014,03,2014-03,     37, 11.041,    20,     60,    373,      9,    83
141,2014,04,2014-04,     38, 10.772,    24,     39,    344,     14,   115
142,2014,05,2014-05,     27, 11.170,    24,0,    355,     13,    49
143,2014,06,2014-06,     29, 12.458,    20,0,    357,     18,    57
144,2014,07,2014-07,     34, 14.514,    18,0,    354,     21,    98
145,2014,08,2014-08,     39, 14.905,    13,0,    337,     30,   105
146,2014,09,2014-09,     38, 15.011,    18,0,    343,     12,   127
147,2014,10,2014-10,     45, 13.780,    17,0,    341,     19,    75
148,2014,11,2014-11,     44, 13.568,    17,0,    346,     12,    48
149,2014,12,2014-12,     44, 13.435,    19,0,    358,      7,    41
150,2015,01,2015-01,     51, 12.260,    20,     48,    317,     13,    99
151,2015,02,2015-02,     48, 11.828,    17,     35,    288,     11,   116
152,2015,03,2015-03,     40, 11.086,    14,     40,    254,      8,    75
153,2015,04,2015-04,     32, 10.418,    14,     32,    223,     13,    93
154,2015,05,2015-05,     29, 11.084,    14,0,    228,      9,    82
155,2015,06,2015-06,     30, 11.558,    12,0,    231,      9,    88
156,2015,07,2015-07,     26, 13.883,    12,0,    231,     12,   117
157,2015,08,2015-08,     27, 14.983,    16,0,    230,     17,   107
158,2015,09,2015-09,     33, 14.399,    13,0,    233,     10,    67
159,2015,10,2015-10,     34, 13.470,    11,0,    235,      9,    67
160,2015,11,2015-11,     32, 13.463,    15,0,    237,     13,    59
161,2015,12,2015-12,     31, 13.639,    11,0,    242,      6,    42
162,2016,01,2016-01,     40, 12.304,     8,     32,    213,      5,    30
163,2016,02,2016-02,     26, 11.089,    10,     22,    195,      6,    31
164,2016,03,2016-03,     23, 9.496 ,   15 ,    22 ,   187 ,     1 ,   31m
165,2016,04,2016-04,     16, 9.294 ,   10 ,    21 ,   171 ,     5 ,   37m
166,2016,05,2016-05,     21, 9.891 ,   11 ,0,   177 ,     5 ,   33m
167,2016,06,2016-06,     15, 11.309,     9,0,    173,     13,    34
168,2016,07,2016-07,     22, 13.456,     6,0,    174,      5,    39
169,2016,08,2016-08,     22, 14.454,     7,0,    171,     10,    36
170,2016,09,2016-09,     28, 13.926,    12,0,    178,      5,    41
171,2016,10,2016-10,     31, 12.653,     9,0,    179,      8,    40
172,2016,11,2016-11,     30, 12.232,     8,0,    182,      5,    36
173,2016,12,2016-12,     29, 12.062,     7,0,    177,     12,    35
174,2017,01,2017-01,     23, 10.739,     8,     27,    153,      5,    34
175,2017,02,2017-02,     18, 9.490 ,    6 ,    23 ,   131 ,     5 ,   46m
176,2017,03,2017-03,     14, 9.267 ,    8 ,    14 ,   120 ,     5 ,   43m
177,2017,04,2017-04,     15, 10.395,     6,     14,    108,      4,    36
178,2017,05,2017-05,     11, 11.208,     6,0,    111,      3,    45
179,2017,06,2017-06,     15, 11.882,     6,0,    113,      4,    66
180,2017,07,2017-07,     13, 13.700,     2,0,    114,      1,    40
181,2017,08,2017-08,     17, 14.717,     4,0,    110,      8,    35
182,2017,09,2017-09,     15, 14.294,     3,0,    107,      6,    37
183,2017,10,2017-10,     14, 13.250,     3,0,    108,      2,    31
184,2017,11,2017-11,     16, 13.189,     6,0,    113,      1,    35
185,2017,12,2017-12,     17, 13.126,     4,0,    116,      1,    28
186,2018,01,2018-01,     16, 12.083,     6,     16,    104,      2,    33
187,2018,02,2018-02,     12, 11.028,     5,     14,     92,      3,    33
188,2018,03,2018-03,      8, 11.145,     4,     11,     81,      4,    31
189,2018,04,2018-04,      8, 10.699,     5,      9,     73,      4,    28
190,2018,05,2018-05,      5, 11.256,     6,0,     75,      4,    29
191,2018,06,2018-06,      3, 11.970,     6,0,     79,      2,    33
192,2018,07,2018-07,      4, 14.096,     4,0,     80,      3,    33
193,2018,08,2018-08,      6, 15.058,     3,0,     80,      3,    37
194,2018,09,2018-09,      5, 14.351,     4,0,     79,      5,    31
195,2018,10,2018-10,      7, 13.146,     5,0,     79,      5,    32
196,2018,11,2018-11,     10, 12.791,     4,0,     82,      1,    30
197,2018,12,2018-12,      8, 12.939,     2,0,     81,      3,    27
198,2019,01,2019-01,      7, 11.788,     4,      8,     73,      4,    30
199,2019,02,2019-02,      6, 11.208,     2,      9,     64,      2,    27
200,2019,03,2019-03,      6, 11.365,     2,      7,     58,      1,    29
201,2019,04,2019-04,      6, 10.418,     3,      6,     54,      1,    29
202,2019,05,2019-05,      6, 11.041,     3,0,     56,      1,    30
203,2019,06,2019-06,      7, 11.768,     0,0,     56,      0,    38
204,2019,07,2019-07,      5, 14.662,     2,0,     56,      2,    35
205,2019,08,2019-08,      9, 15.508,     3,0,     50,      9,    31
206,2019,09,2019-09,      9, 14.458,     5,0,     54,      1,    32
207,2019,10,2019-10,      9, 13.101,     4,0,     56,      2,    29
208,2019,11,2019-11,     12, 13.838,     5,0,     60,      1,    33
209,2019,12,2019-12,     11, 13.763,     4,0,     63,      1,    27
210,2020,01,2020-01,      9, 12.557,     5,      7,     61,      0,    29
211,2020,02,2020-02,      7, 11.785,     3,      7,     51,      6,    30
212,2020,03,2020-03,      5, 11.250,     0,      6,     43,      2,    29
213,2020,04,2020-04,      4, 11.208,     3,      6,     34,      6,    33
214,2020,05,2020-05,      0, 11.802,     3,0,     37,      0,    45
215,2020,06,2020-06,      2, 12.933,     2,0,     39,      0,    37
216,2020,07,2020-07,      3, 14.853,     4,0,     43,      0,    37
217,2020,08,2020-08,      5, 15.394,     2,0,     42,      3,    45
218,2020,09,2020-09,      4, 15.035,     4,0,     46,      0,    39
219,2020,10,2020-10,      5, 14.248,     3,0,     47,      2,    37
220,2020,11,2020-11,      3, 14.266,     2,0,     48,      1,    29
221,2020,12,2020-12,      4, 14.197,     0,0,     48,      0,    26
222,2021,01,2021-01,      4, 13.031,     1,      6,     43,      0,    32
223,2021,02,2021-02,      4, 12.600,     3,      4,     41,      1,    30
224,2021,03,2021-03,      4, 12.203,     1,      5,     35,      2,    33
225,2021,04,2021-04,      2, 11.209,     2,      5,     30,      2,    37
226,2021,05,2021-05,      2, 11.803,     1,0,     31,      0,    42
227,2021,06,2021-06,      2, 12.454,     2,0,     32,      1,    43
228,2021,07,2021-07,      2, 14.640,     2,0,     31,      3,    40
229,2021,08,2021-08,      2, 15.732,     2,0,     31,      2,    53
230,2021,09,2021-09,      2, 14.737,     0,0,     29,      2,    49
231,2021,10,2021-10,      2, 13.859,     0,0,     29,      0,    39
232,2021,11,2021-11,      2, 13.940,     2,0,     31,      0,    35
233,2021,12,2021-12,      2, 14.119,     1,0,     31,      1,    27
234,2022,01,2022-01,      2, 13.067,     0,      3,     25,      3,    32
235,2022,02,2022-02,      1, 12.200,     1,      3,     22,      1,    32
236,2022,03,2022-03,      3, 11.446,     2,      2,     22,      0,    34
237,2022,04,2022-04,      2, 10.624,     1,      3,     20,      0,    38
238,2022,05,2022-05,      2, 11.300,     1,0,     20,      1,    43
239,2022,06,2022-06,      3, 12.016,     1,0,     21,      0,    39
240,2022,07,2022-07,      2, 14.846,     2,0,     23,      0,    38
241,2022,08,2022-08,      4, 15.773,     1,0,     23,      1,    40
242,2022,09,2022-09,      3, 14.659,     1,0,     22,      2,    42
243,2022,10,2022-10,      3, 13.390,     0,0,     22,      0,    33
244,2022,11,2022-11,      3, 13.895,     1,0,     23,      0,    32
245,2022,12,2022-12,      5, 13.811,     0,0,     23,      0,    29
246,2023,01,2023-01,      6, 12.617,     1,      3,     21,      0,    26
