id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2302, 13.967, 20461,0,  76153,      0,  2017
001,2002,08,2002-08,   4466, 14.816, 20622,0,  96775,      0,  2847
002,2002,09,2002-09,   6839, 14.507, 20700,0, 116368,   1107,  2874
003,2002,10,2002-10,   9847, 12.803, 18382,0, 121020,  13730,  3457
004,2002,11,2002-11,  14165, 13.472, 14993,0, 113346,  22667,  2899
005,2002,12,2002-12,  16488, 12.815, 11314,0,  96369,  28291,  2258
006,2003,01,2003-01,  11220, 12.309, 10063,  14145,  82156,  10131,  2310
007,2003,02,2003-02,   6886, 11.374,  6943,   9319,  64914,  14866,  1956
008,2003,03,2003-03,   5652, 11.054,  6257,  10425,  60237,    509,  1954
009,2003,04,2003-04,   2177, 10.392,  4901,   7196,  52928,   5014,  1599
010,2003,05,2003-05,   2109, 11.096,  4313,0,  55631,   1610,  1316
011,2003,06,2003-06,   4124, 12.203,  3842,0,  53908,   5565,  1335
012,2003,07,2003-07,   8454, 14.437,  3809,0,  56773,    944,  1483
013,2003,08,2003-08,   9566, 14.923,  3603,0,  57954,   2422,  1649
014,2003,09,2003-09,   9547, 14.757,  3450,0,  58446,   2958,  1841
015,2003,10,2003-10,   8900, 14.301,  3260,0,  57861,   3845,  1547
016,2003,11,2003-11,  10831, 13.146,  3110,0,  58278,   2693,  1596
017,2003,12,2003-12,   7661, 13.078,  2954,0,  57131,   4101,  1525
018,2004,01,2004-01,   7321, 12.115,  2333,   8235,  40541,  10688,  1112
019,2004,02,2004-02,   2269, 11.743,  1745,   6245,  31672,   4369,   991
020,2004,03,2004-03,   1813, 10.897,  1490,   4156,  28739,    267,   962
021,2004,04,2004-04,    534, 11.037,  1229,   3085,  26293,    590,   887
022,2004,05,2004-05,    986, 11.034,  1120,0,  26690,    723,   809
023,2004,06,2004-06,   1524, 12.089,  1096,0,  27617,    169,   778
024,2004,07,2004-07,   3622, 14.228,  1090,0,  27946,    761,   809
025,2004,08,2004-08,   4320, 15.060,  1025,0,  28718,    253,   857
026,2004,09,2004-09,   4518, 14.596,   995,0,  27665,   2048,   904
027,2004,10,2004-10,   5628, 13.760,  1000,0,  28170,    495,   864
028,2004,11,2004-11,   5869, 13.685,   971,0,  28993,    148,   806
029,2004,12,2004-12,   5576, 13.437,   977,0,  29064,    906,   667
030,2005,01,2005-01,   2041, 12.492,   877,   4080,  22500,   3361,   761
031,2005,02,2005-02,   1563, 10.936,   787,   3114,  20023,    150,   633
032,2005,03,2005-03,    345, 10.934,   659,   2932,  17750,      0,   574
033,2005,04,2005-04,    150, 10.597,   567,   2435,  15882,      0,   539
034,2005,05,2005-05,    118, 11.169,   489,0,  16371,      0,   450
035,2005,06,2005-06,    458, 12.155,   491,0,  16862,      0,   487
036,2005,07,2005-07,   2227, 14.320,   485,0,  17347,      0,   479
037,2005,08,2005-08,   2639, 15.136,   512,0,  17859,      0,   515
038,2005,09,2005-09,   2684, 14.997,   471,0,  18330,      0,   601
039,2005,10,2005-10,   2778, 14.142,   492,0,  18822,      0,   543
040,2005,11,2005-11,   2964, 13.522,   517,0,  19339,      0,   524
041,2005,12,2005-12,   2892, 13.274,   465,0,  19445,    359,   602
042,2006,01,2006-01,   1900, 11.915,   485,   2056,  17874,      0,   543
043,2006,02,2006-02,    724, 11.411,   435,   2116,  16193,      0,   476
044,2006,03,2006-03,    227, 11.527,   417,   2403,  14207,      0,   574
045,2006,04,2006-04,     29, 10.317,   355,   1824,  12738,      0,   386
046,2006,05,2006-05,      6, 11.121,   285,0,  13023,      0,   379
047,2006,06,2006-06,    386, 12.097,   293,0,  13316,      0,   369
048,2006,07,2006-07,   1915, 14.309,   402,0,  13718,      0,   392
049,2006,08,2006-08,   2069, 15.085,   543,0,  14261,      0,   401
050,2006,09,2006-09,   2134, 14.829,   665,0,  14926,      0,   470
051,2006,10,2006-10,   2226, 14.211,   743,0,  15669,      0,   447
052,2006,11,2006-11,   3054, 13.664,   884,0,  16553,      0,   377
053,2006,12,2006-12,   3568, 13.536,  1024,0,  17575,      2,   411
054,2007,01,2007-01,   2866, 12.264,  1131,   2522,  16153,     31,   442
055,2007,02,2007-02,    261, 11.486,   916,   1768,  13474,   1827,   432
056,2007,03,2007-03,    164, 10.976,   898,   1982,  12390,      0,   416
057,2007,04,2007-04,     57, 10.742,   852,   1391,  11851,      0,   391
058,2007,05,2007-05,    158, 11.337,   830,0,  12681,      0,   363
059,2007,06,2007-06,    269, 12.075,   875,0,  13381,    175,   428
060,2007,07,2007-07,   1144, 13.888,   975,0,  14356,      0,   403
061,2007,08,2007-08,   1790, 14.979,  1032,0,  15209,    179,   444
062,2007,09,2007-09,   1912, 14.760,  1093,0,  16301,      1,   451
063,2007,10,2007-10,   1986, 13.887,  1146,0,  17447,      0,   466
064,2007,11,2007-11,   2765, 13.796,  1230,0,  18677,      0,   489
065,2007,12,2007-12,   2724, 13.762,  1268,0,  19945,      0,   364
066,2008,01,2008-01,   2180, 12.357,  1324,   2792,  18477,      0,   465
067,2008,02,2008-02,    446, 11.288,  1246,   2803,  16920,      0,   450
068,2008,03,2008-03,    139, 11.491,  1093,   2338,  15675,      0,   533
069,2008,04,2008-04,     14, 10.775,   945,   2325,  13934,    361,   402
070,2008,05,2008-05,      7, 11.482,   895,0,  14829,      0,   389
071,2008,06,2008-06,    188, 11.971,   923,0,  15752,      0,   427
072,2008,07,2008-07,   2009, 14.353,   951,0,  16634,     69,   527
073,2008,08,2008-08,   2692, 14.930,   955,0,  17589,      0,   526
074,2008,09,2008-09,   3612, 14.450,  1006,0,  18595,      0,   586
075,2008,10,2008-10,   3928, 13.828,  1028,0,  19623,      0,   580
076,2008,11,2008-11,   3995, 13.862,  1093,0,  20716,      0,   588
077,2008,12,2008-12,   3772, 13.366,   914,0,  18821,   2809,   497
078,2009,01,2009-01,    305, 11.921,   935,   2794,  15605,   1357,   427
079,2009,02,2009-02,    107, 11.559,   743,   2324,  13050,    974,   372
080,2009,03,2009-03,     17, 11.473,   668,   1774,  11944,      0,   345
081,2009,04,2009-04,      8, 11.120,   625,   1385,  11184,      0,   277
082,2009,05,2009-05,     28, 11.142,   561,0,  11745,      0,   360
083,2009,06,2009-06,     35, 11.829,   590,0,  12335,      0,   615
084,2009,07,2009-07,    759, 14.012,   604,0,  12939,      0,   992
085,2009,08,2009-08,   1241, 15.400,   646,0,  13585,      0,   631
086,2009,09,2009-09,   2021, 14.540,   630,0,  14215,      0,   369
087,2009,10,2009-10,   2299, 14.145,   643,0,  14858,      0,   379
088,2009,11,2009-11,   2538, 13.443,   648,0,  15506,      0,   457
089,2009,12,2009-12,   2771, 12.924,   699,0,  16205,      0,   486
090,2010,01,2010-01,   1764, 11.710,   682,   2107,  14296,    484,   450
091,2010,02,2010-02,    242, 11.254,   598,   1665,  13229,      0,   445
092,2010,03,2010-03,    111, 11.505,   576,   1728,  12077,      0,   377
093,2010,04,2010-04,     17, 10.703,   477,   1491,  10897,    166,   343
094,2010,05,2010-05,     20, 11.076,   433,0,  11330,      0,   296
095,2010,06,2010-06,    171, 11.663,   427,0,  11658,     99,   352
096,2010,07,2010-07,   1130, 14.453,   444,0,  12102,      0,   422
097,2010,08,2010-08,   1317, 15.062,   456,0,  12558,      0,   698
098,2010,09,2010-09,   1487, 14.714,   463,0,  12842,    179,   453
099,2010,10,2010-10,   1511, 13.488,   492,0,  13334,      0,   337
100,2010,11,2010-11,   1759, 13.042,   544,0,  13878,      0,   347
101,2010,12,2010-12,   1432, 12.462,   544,0,  14422,      0,   293
102,2011,01,2011-01,    649, 11.846,   578,   1784,  13216,      0,   334
103,2011,02,2011-02,     45, 11.390,   493,   1512,  10949,   1248,   379
104,2011,03,2011-03,      3, 11.090,   480,   1381,  10048,      0,   301
105,2011,04,2011-04,      0, 10.803,   430,   1092,   9386,      0,   446
106,2011,05,2011-05,     10, 11.326,   410,0,   9796,      0,   346
107,2011,06,2011-06,    649, 11.358,   439,0,  10235,      0,   299
108,2011,07,2011-07,   1132, 14.707,   507,0,  10742,      0,   243
109,2011,08,2011-08,   1520, 14.824,   520,0,  11262,      0,   225
110,2011,09,2011-09,   2202, 14.442,   536,0,  11798,      0,   282
111,2011,10,2011-10,   2499, 13.840,   590,0,  12388,      0,   324
112,2011,11,2011-11,   3005, 12.889,   647,0,  13035,      0,   626
113,2011,12,2011-12,   2819, 13.548,   685,0,  13720,      0,   396
114,2012,01,2012-01,   2343, 12.133,   750,   2001,  12469,      0,   432
115,2012,02,2012-02,     66, 11.403,   675,   1558,  11586,      0,   350
116,2012,03,2012-03,     19, 11.139,   639,   1650,  10575,      0,   318
117,2012,04,2012-04,     10, 11.034,   548,   1452,   9671,      0,   504
118,2012,05,2012-05,      1, 11.014,   503,0,  10174,      0,   344
119,2012,06,2012-06,     21, 11.887,   559,0,  10733,      0,   268
120,2012,07,2012-07,   1550, 14.541,   569,0,  11302,      0,   302
121,2012,08,2012-08,   2446, 14.771,   654,0,  11956,      0,   283
122,2012,09,2012-09,   2682, 14.612,   657,0,  12613,      0,   357
123,2012,10,2012-10,   3010, 13.551,   690,0,  13303,      0,   646
124,2012,11,2012-11,   3970, 13.552,   751,0,  14054,      0,   670
125,2012,12,2012-12,   3391, 13.134,   736,0,  14790,      0,   516
126,2013,01,2013-01,    167, 11.930,   860,   1907,  13743,      0,   350
127,2013,02,2013-02,     35, 11.439,   781,   2043,  12481,      0,   344
128,2013,03,2013-03,      6, 11.275,   673,   1783,  11371,      0,   332
129,2013,04,2013-04,      1, 10.633,   658,   1333,  10696,      0,   312
130,2013,05,2013-05,      0, 11.289,   593,0,  11289,      0,   358
131,2013,06,2013-06,      8, 11.941,   598,0,  11887,      0,   397
132,2013,07,2013-07,   1268, 13.804,   655,0,  12542,      0,   415
133,2013,08,2013-08,   1703, 14.769,   586,0,  11582,   1546,   329
134,2013,09,2013-09,   1854, 14.443,   632,0,  12214,      0,   342
135,2013,10,2013-10,   2298, 14.107,   680,0,  12894,      0,   351
136,2013,11,2013-11,   2542, 13.716,   653,0,  13547,      0,   374
137,2013,12,2013-12,   2924, 13.629,   729,0,  14276,      0,   502
138,2014,01,2014-01,    352, 12.255,   737,   1737,  13276,      0,   666
139,2014,02,2014-02,    202, 11.556,   682,   1537,  12421,      0,   447
140,2014,03,2014-03,     33, 11.041,   625,   1338,  11708,      0,   689
141,2014,04,2014-04,     13, 10.772,   582,   1723,  10567,      0,   935
142,2014,05,2014-05,     20, 11.170,   538,0,  11105,      0,   548
143,2014,06,2014-06,    505, 12.458,   550,0,  11655,      0,   371
144,2014,07,2014-07,   1622, 14.514,   589,0,  12244,      0,   379
145,2014,08,2014-08,   1800, 14.905,   569,0,  12813,      0,   627
146,2014,09,2014-09,   2157, 15.011,   614,0,  13419,      8,   383
147,2014,10,2014-10,   2014, 13.780,   617,0,  14036,      0,   327
148,2014,11,2014-11,   3732, 13.568,   651,0,  14678,      9,   291
149,2014,12,2014-12,   3905, 13.435,   673,0,  15351,      0,   257
150,2015,01,2015-01,   3508, 12.260,   726,   2331,  13451,    295,   408
151,2015,02,2015-02,    164, 11.828,   596,   1622,  11782,    643,   386
152,2015,03,2015-03,     44, 11.086,   551,   1536,  10797,      0,   453
153,2015,04,2015-04,     48, 10.418,   520,   1375,   9942,      0,   457
154,2015,05,2015-05,     20, 11.084,   466,0,  10408,      0,   254
155,2015,06,2015-06,    353, 11.558,   473,0,  10881,      0,   316
156,2015,07,2015-07,    802, 13.883,   510,0,  11390,      1,   272
157,2015,08,2015-08,   1470, 14.983,   557,0,  11906,     41,   381
158,2015,09,2015-09,   2560, 14.399,   568,0,  12474,      0,   360
159,2015,10,2015-10,   2403, 13.470,   586,0,  13060,      0,   366
160,2015,11,2015-11,   4096, 13.463,   633,0,  13693,      0,   399
161,2015,12,2015-12,   3227, 13.639,   663,0,  14356,      0,   392
162,2016,01,2016-01,   1433, 12.304,   733,   1978,  13111,      0,   360
163,2016,02,2016-02,    608, 11.089,   621,   1388,  12236,    108,   332
164,2016,03,2016-03,     52, 9.496 ,  599 ,  1620 , 11215 ,     0 ,  350m
165,2016,04,2016-04,     28, 9.294 ,  533 ,  1486 , 10262 ,     0 ,  328m
166,2016,05,2016-05,      6, 9.891 ,  498 ,0, 10760 ,     0 ,  578m
167,2016,06,2016-06,    163, 11.309,   537,0,  11297,      0,   666
168,2016,07,2016-07,   1780, 13.456,   553,0,  11835,     15,   323
169,2016,08,2016-08,   2142, 14.454,   555,0,  12390,      0,   322
170,2016,09,2016-09,   2165, 13.926,   623,0,  13013,      0,   299
171,2016,10,2016-10,   3002, 12.653,   638,0,  13651,      0,   291
172,2016,11,2016-11,   3089, 12.232,   653,0,  14304,      0,   302
173,2016,12,2016-12,   3052, 12.062,   705,0,  15009,      0,   294
174,2017,01,2017-01,   1274, 10.739,   742,   1643,  14108,      0,   286
175,2017,02,2017-02,    230, 9.490 ,  679 ,  1615 , 13172 ,     0 ,  277m
176,2017,03,2017-03,      4, 9.267 ,  655 ,  1630 , 12197 ,     0 ,  297m
177,2017,04,2017-04,      1, 10.395,   584,   1767,  10053,    961,   431
178,2017,05,2017-05,      6, 11.208,   500,0,  10553,      0,   247
179,2017,06,2017-06,    579, 11.882,   538,0,  11091,      0,   242
180,2017,07,2017-07,   2081, 13.700,   566,0,  11576,     81,   266
181,2017,08,2017-08,   2384, 14.717,   614,0,  12190,      0,   330
182,2017,09,2017-09,   2572, 14.294,   624,0,  12814,      0,   331
183,2017,10,2017-10,   2820, 13.250,   636,0,  13450,      0,   338
184,2017,11,2017-11,   3124, 13.189,   710,0,  14160,      0,   383
185,2017,12,2017-12,   3044, 13.126,   748,0,  14908,      0,   462
186,2018,01,2018-01,   1492, 12.083,   760,   1794,  13874,      0,   366
187,2018,02,2018-02,    646, 11.028,   724,   1527,  13071,      0,   295
188,2018,03,2018-03,     18, 11.145,   697,   1545,  12223,      0,   330
189,2018,04,2018-04,      0, 10.699,   638,   1340,  11439,     82,   284
190,2018,05,2018-05,     15, 11.256,   614,0,  12053,      0,   302
191,2018,06,2018-06,    113, 11.970,   658,0,  12711,      0,   314
192,2018,07,2018-07,    613, 14.096,   671,0,  13364,     18,   478
193,2018,08,2018-08,   1055, 15.058,   692,0,  13958,     98,   540
