id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2795, 13.967, 20393,0,  76168,      1,  2892
001,2002,08,2002-08,   3610, 14.816, 20664,0,  96832,      0,  3682
002,2002,09,2002-09,   7624, 14.507, 20661,0, 115987,   1506,  5727
003,2002,10,2002-10,   8111, 12.803, 18717,0, 123645,  11059,  5246
004,2002,11,2002-11,  10024, 13.472, 14748,0, 111675,  26718,  3234
005,2002,12,2002-12,   2946, 12.815, 11020,0,  93755,  28940,  2922
006,2003,01,2003-01,   8039, 12.309,  9459,  13413,  78269,  11532,  2634
007,2003,02,2003-02,   8445, 11.374,  7021,  10286,  63463,  11541,  2057
008,2003,03,2003-03,   6221, 11.054,  6074,   7094,  61280,   1163,  1988
009,2003,04,2003-04,   6843, 10.392,  4976,   8984,  52720,   4552,  1747
010,2003,05,2003-05,   2333, 11.096,  4258,0,  55234,   1744,  1630
011,2003,06,2003-06,   2813, 12.203,  3867,0,  54478,   4623,  1529
012,2003,07,2003-07,   2252, 14.437,  3843,0,  57119,   1202,  1611
013,2003,08,2003-08,   6781, 14.923,  3574,0,  57708,   2985,  1549
014,2003,09,2003-09,   9987, 14.757,  3477,0,  57429,   3756,  1674
015,2003,10,2003-10,   8208, 14.301,  3200,0,  56815,   3814,  1775
016,2003,11,2003-11,   5888, 13.146,  3014,0,  56680,   3149,  1440
017,2003,12,2003-12,   1890, 13.078,  2780,0,  54651,   4809,  1501
018,2004,01,2004-01,   2375, 12.115,  2227,   8151,  38897,   9830,  1116
019,2004,02,2004-02,   1321, 11.743,  1682,   5271,  31128,   4180,   935
020,2004,03,2004-03,   1386, 10.897,  1427,   3911,  28395,    249,  1042
021,2004,04,2004-04,   1216, 11.037,  1266,   3115,  25717,    829,   870
022,2004,05,2004-05,    867, 11.034,  1100,0,  26573,    244,   740
023,2004,06,2004-06,    918, 12.089,  1126,0,  27699,      0,   817
024,2004,07,2004-07,    421, 14.228,  1082,0,  28095,    686,   863
025,2004,08,2004-08,   1996, 15.060,  1041,0,  28763,    373,   923
026,2004,09,2004-09,   3593, 14.596,   959,0,  27442,   2280,   847
027,2004,10,2004-10,   2183, 13.760,   949,0,  28312,     79,   839
028,2004,11,2004-11,   1187, 13.685,  1005,0,  29205,    112,   739
029,2004,12,2004-12,    804, 13.437,   983,0,  29420,    768,   828
030,2005,01,2005-01,     69, 12.492,   785,   4002,  22404,   3799,   666
031,2005,02,2005-02,    165, 10.936,   750,   2560,  20510,     84,   636
032,2005,03,2005-03,    119, 10.934,   662,   2252,  18920,      0,   616
033,2005,04,2005-04,    193, 10.597,   570,   2237,  17226,     27,   711
034,2005,05,2005-05,    146, 11.169,   476,0,  17702,      0,   741
035,2005,06,2005-06,    131, 12.155,   499,0,  18201,      0,   569
036,2005,07,2005-07,     42, 14.320,   531,0,  18243,    489,   494
037,2005,08,2005-08,    897, 15.136,   502,0,  18745,      0,   751
038,2005,09,2005-09,   2473, 14.997,   520,0,  19265,      0,   616
039,2005,10,2005-10,   1895, 14.142,   486,0,  19751,      0,   557
040,2005,11,2005-11,   1041, 13.522,   488,0,  20239,      0,   518
041,2005,12,2005-12,    308, 13.274,   515,0,  19956,    798,   555
042,2006,01,2006-01,     28, 11.915,   502,   3034,  17424,      0,   533
043,2006,02,2006-02,     45, 11.411,   392,   2573,  15242,      1,   495
044,2006,03,2006-03,     95, 11.527,   407,   1709,  13940,      0,   580
045,2006,04,2006-04,     91, 10.317,   346,   1666,  12620,      0,   494
046,2006,05,2006-05,     85, 11.121,   301,0,  12921,      0,   426
047,2006,06,2006-06,     87, 12.097,   304,0,  13225,      0,   411
048,2006,07,2006-07,     77, 14.309,   365,0,  13590,      0,   370
049,2006,08,2006-08,    579, 15.085,   530,0,  14120,      0,   404
050,2006,09,2006-09,   1610, 14.829,   611,0,  14731,      0,   402
051,2006,10,2006-10,   1339, 14.211,   729,0,  15460,      0,   393
052,2006,11,2006-11,   1479, 13.664,   863,0,  16323,      0,   434
053,2006,12,2006-12,     72, 13.536,   952,0,  17274,      1,   491
054,2007,01,2007-01,    107, 12.264,  1056,   2499,  15784,     47,   427
055,2007,02,2007-02,     36, 11.486,   957,   2246,  12867,   1628,   381
056,2007,03,2007-03,     39, 10.976,   943,   1791,  12019,      0,   409
057,2007,04,2007-04,     23, 10.742,   825,   1613,  11231,      0,   344
058,2007,05,2007-05,     26, 11.337,   870,0,  12101,      0,   309
059,2007,06,2007-06,     27, 12.075,   873,0,  12974,      0,   389
060,2007,07,2007-07,     35, 13.888,   969,0,  13943,      0,   392
061,2007,08,2007-08,    409, 14.979,  1015,0,  14951,      7,   423
062,2007,09,2007-09,   1348, 14.760,  1103,0,  15824,    230,   400
063,2007,10,2007-10,    583, 13.887,  1158,0,  16982,      0,   462
064,2007,11,2007-11,    512, 13.796,  1190,0,  18172,      0,   434
065,2007,12,2007-12,     15, 13.762,  1310,0,  19482,      0,   467
066,2008,01,2008-01,      7, 12.357,  1332,   2597,  18217,      0,   520
067,2008,02,2008-02,      1, 11.288,  1204,   2531,  16890,      0,   501
068,2008,03,2008-03,      8, 11.491,  1093,   2399,  15275,    309,   457
069,2008,04,2008-04,      3, 10.775,   957,   2027,  14019,    186,   488
070,2008,05,2008-05,      5, 11.482,   816,0,  14733,    102,   390
071,2008,06,2008-06,      5, 11.971,   855,0,  15588,      0,   454
072,2008,07,2008-07,     10, 14.353,   942,0,  15995,    535,   420
073,2008,08,2008-08,    417, 14.930,   938,0,  16933,      0,   404
074,2008,09,2008-09,   1417, 14.450,   953,0,  17886,      0,   465
075,2008,10,2008-10,   1012, 13.828,   955,0,  18841,      0,   545
076,2008,11,2008-11,    776, 13.862,  1034,0,  19875,      0,   727
077,2008,12,2008-12,     37, 13.366,   953,0,  18766,   2062,   516
078,2009,01,2009-01,     22, 11.921,   926,   2179,  16662,    851,   448
079,2009,02,2009-02,     21, 11.559,   752,   2322,  13499,   1593,   385
080,2009,03,2009-03,     17, 11.473,   688,   1813,  12374,      0,   510
081,2009,04,2009-04,     18, 11.120,   630,   1355,  11649,      0,   368
082,2009,05,2009-05,     15, 11.142,   581,0,  12230,      0,   394
083,2009,06,2009-06,     15, 11.829,   579,0,  12809,      0,   322
084,2009,07,2009-07,     10, 14.012,   602,0,  13411,      0,   400
085,2009,08,2009-08,    171, 15.400,   622,0,  14033,      0,   500
086,2009,09,2009-09,    780, 14.540,   641,0,  14674,      0,   514
087,2009,10,2009-10,    628, 14.145,   650,0,  15324,      0,   629
088,2009,11,2009-11,    920, 13.443,   688,0,  16012,      0,   616
089,2009,12,2009-12,      5, 12.924,   702,0,  16714,      0,   415
090,2010,01,2010-01,     25, 11.710,   636,   2231,  14312,    807,   453
091,2010,02,2010-02,     14, 11.254,   586,   2068,  12830,      0,   516
092,2010,03,2010-03,      1, 11.505,   521,   1928,  11423,      0,   562
093,2010,04,2010-04,      0, 10.703,   434,   1471,  10315,     71,   358
094,2010,05,2010-05,      1, 11.076,   396,0,  10711,      0,   299
095,2010,06,2010-06,      0, 11.663,   418,0,  11124,      5,   388
096,2010,07,2010-07,      2, 14.453,   395,0,  11519,      0,   587
097,2010,08,2010-08,    126, 15.062,   434,0,  11953,      0,   368
098,2010,09,2010-09,   1009, 14.714,   478,0,  12431,      0,   501
099,2010,10,2010-10,    489, 13.488,   465,0,  12896,      0,  1189
100,2010,11,2010-11,    455, 13.042,   507,0,  13403,      0,   826
101,2010,12,2010-12,     49, 12.462,   539,0,  13911,     31,   641
102,2011,01,2011-01,      9, 11.846,   533,   2091,  12353,      0,   371
103,2011,02,2011-02,      2, 11.390,   466,   1785,   9975,   1059,   571
104,2011,03,2011-03,      2, 11.090,   436,   1508,   8903,      0,   336
105,2011,04,2011-04,      3, 10.803,   396,   1260,   8039,      0,   675
106,2011,05,2011-05,      2, 11.326,   349,0,   8388,      0,   251
107,2011,06,2011-06,      2, 11.358,   405,0,   8793,      0,   519
108,2011,07,2011-07,     11, 14.707,   417,0,   9210,      0,   325
109,2011,08,2011-08,    359, 14.824,   460,0,   9670,      0,   337
110,2011,09,2011-09,    663, 14.442,   500,0,  10170,      0,   329
111,2011,10,2011-10,    704, 13.840,   520,0,  10690,      0,   407
112,2011,11,2011-11,    110, 12.889,   558,0,  11248,      0,   328
113,2011,12,2011-12,    187, 13.548,   633,0,  11881,      0,   311
114,2012,01,2012-01,      2, 12.133,   654,   1356,  11179,      0,   314
115,2012,02,2012-02,      3, 11.403,   610,   1187,  10602,      0,   326
116,2012,03,2012-03,      4, 11.139,   593,   1587,   9608,      0,   315
117,2012,04,2012-04,      3, 11.034,   518,   1101,   9025,      0,   289
118,2012,05,2012-05,      3, 11.014,   475,0,   9500,      0,   317
119,2012,06,2012-06,      3, 11.887,   526,0,  10026,      0,   299
120,2012,07,2012-07,      1, 14.541,   580,0,  10606,      0,   309
121,2012,08,2012-08,     84, 14.771,   616,0,  11222,      0,   353
122,2012,09,2012-09,   1478, 14.612,   635,0,  11857,      0,   452
123,2012,10,2012-10,    891, 13.551,   660,0,  12517,      0,   412
124,2012,11,2012-11,    529, 13.552,   714,0,  13231,      0,   434
125,2012,12,2012-12,      1, 13.134,   741,0,  13972,      0,   416
126,2013,01,2013-01,      2, 11.930,   804,   1841,  12935,      0,   411
127,2013,02,2013-02,      2, 11.439,   740,   1526,  12149,      0,   355
128,2013,03,2013-03,      1, 11.275,   665,   1579,  11235,      0,   616
129,2013,04,2013-04,      1, 10.633,   606,   1604,  10237,      0,   593
130,2013,05,2013-05,      1, 11.289,   523,0,  10760,      0,   608
131,2013,06,2013-06,      1, 11.941,   594,0,  11354,      0,  1337
132,2013,07,2013-07,      1, 13.804,   578,0,  11932,      0,  1515
133,2013,08,2013-08,     19, 14.769,   579,0,  11210,   1301,  1270
134,2013,09,2013-09,   1432, 14.443,   612,0,  11822,      0,  1249
135,2013,10,2013-10,   1049, 14.107,   616,0,  12438,      0,  1551
136,2013,11,2013-11,    271, 13.716,   668,0,  13106,      0,   575
137,2013,12,2013-12,      8, 13.629,   715,0,  13821,      0,   380
138,2014,01,2014-01,      1, 12.255,   738,   2105,  12454,      0,   382
139,2014,02,2014-02,      0, 11.556,   629,   1378,  11705,      0,   379
140,2014,03,2014-03,      0, 11.041,   570,   1254,  11021,      0,   711
141,2014,04,2014-04,      0, 10.772,   518,   1719,   9820,      0,   457
142,2014,05,2014-05,      0, 11.170,   459,0,  10279,      0,   311
143,2014,06,2014-06,      0, 12.458,   465,0,  10744,      0,   415
144,2014,07,2014-07,      4, 14.514,   490,0,  11234,      0,   384
145,2014,08,2014-08,    769, 14.905,   536,0,  11770,      0,   469
146,2014,09,2014-09,   1366, 15.011,   552,0,  12322,      0,   344
147,2014,10,2014-10,   1309, 13.780,   560,0,  12882,      0,   377
148,2014,11,2014-11,   1173, 13.568,   587,0,  13469,      0,   392
149,2014,12,2014-12,    126, 13.435,   606,0,  14075,      0,   451
150,2015,01,2015-01,      7, 12.260,   655,   2064,  12606,     60,   379
151,2015,02,2015-02,      3, 11.828,   555,   1553,  11322,    286,   339
152,2015,03,2015-03,      0, 11.086,   508,   1192,  10638,      0,   318
153,2015,04,2015-04,      0, 10.418,   469,   1205,   9902,      0,   354
154,2015,05,2015-05,      0, 11.084,   434,0,  10336,      0,   515
155,2015,06,2015-06,      0, 11.558,   438,0,  10774,      0,   562
156,2015,07,2015-07,      7, 13.883,   497,0,  11271,      0,   361
157,2015,08,2015-08,    347, 14.983,   505,0,  11755,     21,   427
158,2015,09,2015-09,    684, 14.399,   549,0,  12304,      0,   313
159,2015,10,2015-10,    586, 13.470,   561,0,  12865,      0,   389
160,2015,11,2015-11,    297, 13.463,   606,0,  13471,      0,   457
161,2015,12,2015-12,    100, 13.639,   618,0,  14089,      0,   378
162,2016,01,2016-01,      4, 12.304,   653,   1618,  13124,      0,   431
163,2016,02,2016-02,      3, 11.089,   659,   1722,  11930,    131,   477
164,2016,03,2016-03,      1, 9.496 ,  596 ,  1721 , 10805 ,     0 ,  485m
165,2016,04,2016-04,      1, 9.294 ,  568 ,  1538 ,  9835 ,     0 ,  512m
166,2016,05,2016-05,      0, 9.891 ,  510 ,0, 10345 ,     0 ,  366m
167,2016,06,2016-06,      0, 11.309,   521,0,  10866,      0,   350
168,2016,07,2016-07,      2, 13.456,   563,0,  10967,    462,   304
169,2016,08,2016-08,    289, 14.454,   611,0,  11578,      0,   349
170,2016,09,2016-09,   1666, 13.926,   597,0,  12175,      0,   339
171,2016,10,2016-10,   1335, 12.653,   594,0,  12769,      0,   740
172,2016,11,2016-11,   1514, 12.232,   664,0,  13433,      0,   490
173,2016,12,2016-12,     28, 12.062,   704,0,  14137,      0,   540
174,2017,01,2017-01,      3, 10.739,   706,   1841,  13002,      0,   392
175,2017,02,2017-02,      0, 9.490 ,  673 ,  2028 , 11647 ,     0 ,  364m
176,2017,03,2017-03,      0, 9.267 ,  631 ,  1686 , 10592 ,     0 ,  345m
177,2017,04,2017-04,      0, 10.395,   487,   1176,   8771,   1132,   570
178,2017,05,2017-05,      0, 11.208,   477,0,   9248,      0,   619
179,2017,06,2017-06,      0, 11.882,   474,0,   9722,      0,   378
180,2017,07,2017-07,      4, 13.700,   504,0,  10226,      0,   310
181,2017,08,2017-08,    715, 14.717,   511,0,  10737,      0,   532
182,2017,09,2017-09,   1182, 14.294,   560,0,  11297,      0,   357
183,2017,10,2017-10,   1105, 13.250,   597,0,  11894,      0,   543
184,2017,11,2017-11,    177, 13.189,   595,0,  12489,      0,   545
185,2017,12,2017-12,    325, 13.126,   686,0,  13175,      0,   855
186,2018,01,2018-01,      0, 12.083,   693,   1952,  11916,      0,   380
187,2018,02,2018-02,      0, 11.028,   644,   1498,  11062,      0,   600
188,2018,03,2018-03,      0, 11.145,   569,   1534,  10097,      0,   324
189,2018,04,2018-04,      0, 10.699,   511,   1174,   9434,      0,   350
190,2018,05,2018-05,      0, 11.256,   477,0,   9911,      0,   294
191,2018,06,2018-06,      0, 11.970,   503,0,  10414,      0,   301
192,2018,07,2018-07,      1, 14.096,   527,0,  10941,      0,   426
193,2018,08,2018-08,    230, 15.058,   541,0,  11482,      0,   521
194,2018,09,2018-09,    553, 14.351,   585,0,  12067,      0,   522
195,2018,10,2018-10,    373, 13.146,   587,0,  12654,      0,   352
196,2018,11,2018-11,    136, 12.791,   634,0,  13159,    129,   318
