id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2328, 13.967, 20654,0,  76439,      0,  3565
001,2002,08,2002-08,   4402, 14.816, 20689,0,  97127,      1,  3565
002,2002,09,2002-09,   6964, 14.507, 20697,0, 116845,    979,  4537
003,2002,10,2002-10,   9980, 12.803, 20807,0, 136857,    795,  4902
004,2002,11,2002-11,  14123, 13.472, 19719,0, 149266,   7310,  5878
005,2002,12,2002-12,  17424, 12.815, 17622,0, 149910,  16978,  4987
006,2003,01,2003-01,  17376, 12.309, 16762,  20091, 140481,   6100,  6054
007,2003,02,2003-02,  13278, 11.374, 13324,  19807, 120564,  13434,  5063
008,2003,03,2003-03,  12840, 11.054, 11759,  19796, 112430,     97,  5154
009,2003,04,2003-04,   5211, 10.392,  9189,  15102,  98324,   8193,  4559
010,2003,05,2003-05,   4918, 11.096,  7747,0, 101652,   4419,  4007
011,2003,06,2003-06,   7476, 12.203,  7502,0, 106563,   2591,  4079
012,2003,07,2003-07,  13492, 14.437,  7470,0, 109907,   4126,  3751
013,2003,08,2003-08,  17236, 14.923,  6687,0, 105324,  11270,  3183
014,2003,09,2003-09,  16369, 14.757,  6447,0, 110326,   1445,  3439
015,2003,10,2003-10,  20491, 14.301,  6094,0, 108600,   7820,  5084
016,2003,11,2003-11,  23371, 13.146,  5635,0, 105457,   8778,  5619
017,2003,12,2003-12,  14179, 13.078,  5357,0, 105470,   5344,  5387
018,2004,01,2004-01,  13359, 12.115,  4816,  12340,  87776,  10170,  4652
019,2004,02,2004-02,   7747, 11.743,  4004,  12951,  73153,   5676,  3114
020,2004,03,2004-03,   5423, 10.897,  3483,  11381,  65184,     71,  2730
021,2004,04,2004-04,   2702, 11.037,  2935,   7544,  60184,    391,  3678
022,2004,05,2004-05,   2709, 11.034,  2584,0,  62750,     18,  3051
023,2004,06,2004-06,   3666, 12.089,  2475,0,  62980,   2245,  3030
024,2004,07,2004-07,   6795, 14.228,  2237,0,  57326,   7891,  4011
025,2004,08,2004-08,   7212, 15.060,  2168,0,  57562,   1932,  1722
026,2004,09,2004-09,   7882, 14.596,  2205,0,  59734,     33,  2042
027,2004,10,2004-10,   8576, 13.760,  2193,0,  61927,      0,  1991
028,2004,11,2004-11,   9402, 13.685,  2125,0,  62662,   1390,  1803
029,2004,12,2004-12,   8486, 13.437,  2027,0,  62230,   2459,  1518
030,2005,01,2005-01,   5962, 12.492,  2112,   9374,  54159,    809,  1507
031,2005,02,2005-02,   4445, 10.936,  1771,   6526,  48933,    471,  1378
032,2005,03,2005-03,   1402, 10.934,  1568,   5841,  44608,     52,  1317
033,2005,04,2005-04,    939, 10.597,  1396,   6037,  38937,   1030,  1202
034,2005,05,2005-05,    561, 11.169,  1174,0,  40089,     22,  1046
035,2005,06,2005-06,   1591, 12.155,  1155,0,  40184,   1060,  1063
036,2005,07,2005-07,   4256, 14.320,  1187,0,  40729,    642,  1056
037,2005,08,2005-08,   5378, 15.136,  1163,0,  41892,      0,  1111
038,2005,09,2005-09,   5199, 14.997,  1129,0,  42978,     43,  1156
039,2005,10,2005-10,   5831, 14.142,  1194,0,  44172,      0,  1241
040,2005,11,2005-11,   6540, 13.522,  1184,0,  45355,      1,  1305
041,2005,12,2005-12,   6655, 13.274,  1121,0,  44079,   2397,  1094
042,2006,01,2006-01,   4473, 11.915,  1116,   5145,  40050,      0,  1094
043,2006,02,2006-02,   2778, 11.411,   999,   4805,  36240,      4,  1059
044,2006,03,2006-03,    966, 11.527,   889,   4464,  32665,      0,   949
045,2006,04,2006-04,    368, 10.317,   788,   4075,  29378,      0,   974
046,2006,05,2006-05,    239, 11.121,   679,0,  29986,     71,   864
047,2006,06,2006-06,   1328, 12.097,   741,0,  30727,      0,   915
048,2006,07,2006-07,   3430, 14.309,   960,0,  31687,      0,   924
049,2006,08,2006-08,   4112, 15.085,  1249,0,  32936,      0,   985
050,2006,09,2006-09,   4046, 14.829,  1487,0,  34423,      0,  1006
051,2006,10,2006-10,   4850, 14.211,  1813,0,  36236,      0,   946
052,2006,11,2006-11,   6341, 13.664,  1999,0,  38235,      0,   918
053,2006,12,2006-12,   7043, 13.536,  2287,0,  40511,     11,   949
054,2007,01,2007-01,   6001, 12.264,  2543,   4407,  38647,      0,  1024
055,2007,02,2007-02,   1593, 11.486,  2515,   4467,  36375,    320,   998
056,2007,03,2007-03,   1256, 10.976,  2457,   4769,  34063,      0,   982
057,2007,04,2007-04,    490, 10.742,  2313,   4479,  31623,    274,   896
058,2007,05,2007-05,   1039, 11.337,  2198,0,  33821,      0,   945
059,2007,06,2007-06,   1225, 12.075,  2451,0,  36163,    109,   995
060,2007,07,2007-07,   3476, 13.888,  2506,0,  37413,   1256,  1022
061,2007,08,2007-08,   4683, 14.979,  2630,0,  38918,   1125,  1116
062,2007,09,2007-09,   5282, 14.760,  2677,0,  41585,     10,  1194
063,2007,10,2007-10,   5591, 13.887,  2775,0,  44360,      0,  1140
064,2007,11,2007-11,   6625, 13.796,  3040,0,  47279,    121,  1255
065,2007,12,2007-12,   6312, 13.762,  3219,0,  50488,     10,  1271
066,2008,01,2008-01,   5352, 12.357,  3367,   6180,  47675,      0,  1834
067,2008,02,2008-02,   1911, 11.288,  3174,   5628,  45128,     93,  2923
068,2008,03,2008-03,    832, 11.491,  2846,   6972,  39773,   1229,  2365
069,2008,04,2008-04,    384, 10.775,  2626,   4719,  37656,     24,  3024
070,2008,05,2008-05,    204, 11.482,  2312,0,  39165,    803,  1293
071,2008,06,2008-06,   1060, 11.971,  2445,0,  41597,     13,  1093
072,2008,07,2008-07,   3952, 14.353,  2535,0,  43907,    225,  1134
073,2008,08,2008-08,   5311, 14.930,  2623,0,  46525,      5,  1248
074,2008,09,2008-09,   6603, 14.450,  2759,0,  48776,    508,  1772
075,2008,10,2008-10,   7568, 13.828,  2831,0,  50852,    755,  1946
076,2008,11,2008-11,   7546, 13.862,  2677,0,  51052,   2477,  2001
077,2008,12,2008-12,   6548, 13.366,  2577,0,  51008,   2621,  2250
078,2009,01,2009-01,   3840, 11.921,  2680,   6528,  46944,    216,  1693
079,2009,02,2009-02,   2743, 11.559,  2225,   6914,  38981,   3274,  1270
080,2009,03,2009-03,    486, 11.473,  2004,   4689,  36295,      1,  1162
081,2009,04,2009-04,    285, 11.120,  1807,   4688,  33077,    337,  1374
082,2009,05,2009-05,    243, 11.142,  1600,0,  34677,      0,  1275
083,2009,06,2009-06,    425, 11.829,  1617,0,  35661,    633,  1021
084,2009,07,2009-07,   1921, 14.012,  1625,0,  36574,    712,  1037
085,2009,08,2009-08,   3286, 15.400,  1664,0,  38236,      2,  1168
086,2009,09,2009-09,   4851, 14.540,  1650,0,  39214,    672,  1073
087,2009,10,2009-10,   5409, 14.145,  1738,0,  40828,    124,  1648
088,2009,11,2009-11,   6577, 13.443,  1782,0,  42610,      0,  1596
089,2009,12,2009-12,   6062, 12.924,  1793,0,  44400,      3,  1688
090,2010,01,2010-01,   4108, 11.710,  1880,   6614,  39665,      1,  1442
091,2010,02,2010-02,   1296, 11.254,  1645,   4391,  36892,     27,  1453
092,2010,03,2010-03,    651, 11.505,  1472,   5263,  33101,      0,  1332
093,2010,04,2010-04,    234, 10.703,  1267,   5050,  27491,   1827,   941
094,2010,05,2010-05,    202, 11.076,  1127,0,  28618,      0,   800
095,2010,06,2010-06,    736, 11.663,  1139,0,  29743,     14,   847
096,2010,07,2010-07,   2200, 14.453,  1169,0,  30912,      0,   907
097,2010,08,2010-08,   3204, 15.062,  1211,0,  32123,      0,  1045
098,2010,09,2010-09,   3568, 14.714,  1229,0,  33119,    233,  1541
099,2010,10,2010-10,   3939, 13.488,  1357,0,  34476,      0,  1502
100,2010,11,2010-11,   5566, 13.042,  1381,0,  35857,      0,  1011
101,2010,12,2010-12,   4037, 12.462,  1468,0,  36240,   1085,   953
102,2011,01,2011-01,   2541, 11.846,  1540,   3790,  33990,      0,  1054
