id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   1924, 13.967, 11729,0,  43473,  10191,  1305
001,2002,08,2002-08,   2344, 14.816,  9199,0,  42832,   9840,  1369
002,2002,09,2002-09,   2517, 14.507,  7138,0,  40142,   9828,  1532
003,2002,10,2002-10,   2627, 12.803,  5647,0,  36947,   8842,  1391
004,2002,11,2002-11,   2592, 13.472,  4628,0,  35040,   6535,  1568
005,2002,12,2002-12,   2368, 12.815,  3581,0,  30259,   8362,  1285
006,2003,01,2003-01,   2232, 12.309,  3020,   4197,  24773,   4309,  1322
007,2003,02,2003-02,   1829, 11.374,  2246,   2992,  20291,   3736,   887
008,2003,03,2003-03,   1445, 11.054,  1705,   2330,  16384,   3282,  1017
009,2003,04,2003-04,   1210, 10.392,  1165,   2283,  12241,   3025,   653
010,2003,05,2003-05,    812, 11.096,   804,0,  10334,   2711,   556
011,2003,06,2003-06,    748, 12.203,   688,0,   8820,   2202,   781
012,2003,07,2003-07,    653, 14.437,   536,0,   7456,   1900,   814
013,2003,08,2003-08,    608, 14.923,   410,0,   6260,   1606,   581
014,2003,09,2003-09,    550, 14.757,   330,0,   5324,   1266,   463
015,2003,10,2003-10,    511, 14.301,   254,0,   4511,   1067,   344
016,2003,11,2003-11,    462, 13.146,   209,0,   3931,    789,   263
017,2003,12,2003-12,    397, 13.078,   174,0,   3390,    715,   306
018,2004,01,2004-01,    369, 12.115,   147,    480,   2564,    493,   205
019,2004,02,2004-02,    258, 11.743,   116,    375,   1909,    396,   100
020,2004,03,2004-03,    190, 10.897,    82,    227,   1440,    324,   287
021,2004,04,2004-04,    137, 11.037,    51,    175,   1065,    251,   107
022,2004,05,2004-05,    104, 11.034,    45,0,    912,    198,    75
023,2004,06,2004-06,     86, 12.089,    29,0,    747,    194,   187
024,2004,07,2004-07,     74, 14.228,    21,0,    598,    170,    63
025,2004,08,2004-08,     65, 15.060,    20,0,    510,    108,    78
026,2004,09,2004-09,     59, 14.596,    12,0,    427,     95,    66
027,2004,10,2004-10,     52, 13.760,     8,0,    362,     73,    59
028,2004,11,2004-11,     34, 13.685,     8,0,    308,     62,    53
029,2004,12,2004-12,     35, 13.437,     6,0,    268,     46,    42
030,2005,01,2005-01,     27, 12.492,     4,     37,    198,     37,    56
031,2005,02,2005-02,     24, 10.936,     2,     20,    148,     32,    76
032,2005,03,2005-03,     20, 10.934,     7,     19,    116,     20,    37
033,2005,04,2005-04,     17, 10.597,     5,     15,     87,     19,    44
034,2005,05,2005-05,      9, 11.169,     4,0,     73,     18,    46
035,2005,06,2005-06,      8, 12.155,     1,0,     62,     12,    46
