id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2373, 13.967, 20549,0,  76037,      0,  2523
001,2002,08,2002-08,   4666, 14.816, 20693,0,  96727,      3,  3904
002,2002,09,2002-09,   7032, 14.507, 20773,0, 116331,   1169,  6387
003,2002,10,2002-10,   9898, 12.803, 18251,0, 120727,  13855,  6841
004,2002,11,2002-11,  14203, 13.472, 14830,0, 111452,  24105,  4856
005,2002,12,2002-12,  17244, 12.815, 11184,0,  94957,  27679,  3669
006,2003,01,2003-01,  11884, 12.309,  9761,  14640,  80204,   9874,  3175
007,2003,02,2003-02,   7559, 11.374,  7031,   9235,  65083,  12917,  3131
008,2003,03,2003-03,   6481, 11.054,  6266,   9552,  61528,    269,  4246
009,2003,04,2003-04,   2966, 10.392,  4982,   9049,  52084,   5377,  3937
010,2003,05,2003-05,   2164, 11.096,  4274,0,  55476,    882,  3027
011,2003,06,2003-06,   4931, 12.203,  3887,0,  54134,   5229,  2589
012,2003,07,2003-07,  10162, 14.437,  3807,0,  57210,    731,  2265
013,2003,08,2003-08,  10680, 14.923,  3657,0,  55430,   5437,  2381
014,2003,09,2003-09,   9772, 14.757,  3298,0,  55334,   3394,  2286
015,2003,10,2003-10,   8201, 14.301,  3154,0,  55208,   3280,  2469
016,2003,11,2003-11,  10191, 13.146,  3102,0,  55933,   2377,  2291
017,2003,12,2003-12,   7704, 13.078,  2776,0,  54203,   4506,  2383
018,2004,01,2004-01,   6643, 12.115,  2268,   7361,  39811,   9299,  2981
019,2004,02,2004-02,   2649, 11.743,  1697,   4642,  32666,   4200,  2320
020,2004,03,2004-03,   1829, 10.897,  1506,   4005,  29684,    483,  3270
021,2004,04,2004-04,    570, 11.037,  1321,   4499,  25443,   1063,  1282
022,2004,05,2004-05,    960, 11.034,  1098,0,  26157,    384,  1765
023,2004,06,2004-06,   1541, 12.089,  1087,0,  27244,      0,  1018
024,2004,07,2004-07,   3554, 14.228,   988,0,  26625,   1607,  1045
025,2004,08,2004-08,   4160, 15.060,  1060,0,  27673,     12,   958
026,2004,09,2004-09,   4405, 14.596,  1020,0,  26943,   1750,   986
027,2004,10,2004-10,   5719, 13.760,  1006,0,  27390,    559,   938
028,2004,11,2004-11,   5823, 13.685,   989,0,  28135,    244,   898
029,2004,12,2004-12,   5781, 13.437,   978,0,  28347,    766,   996
030,2005,01,2005-01,   1980, 12.492,   835,   3764,  22450,   2968,   806
031,2005,02,2005-02,   1647, 10.936,   712,   2401,  20492,    269,   762
032,2005,03,2005-03,    334, 10.934,   663,   3004,  18151,      0,   692
033,2005,04,2005-04,    179, 10.597,   594,   2126,  16618,      1,   635
034,2005,05,2005-05,    133, 11.169,   502,0,  17120,      0,   586
035,2005,06,2005-06,    633, 12.155,   491,0,  17575,     36,   583
036,2005,07,2005-07,   2331, 14.320,   509,0,  18084,      0,   631
037,2005,08,2005-08,   2807, 15.136,   512,0,  18596,      0,   757
038,2005,09,2005-09,   2762, 14.997,   509,0,  19105,      0,   788
039,2005,10,2005-10,   2927, 14.142,   523,0,  19628,      0,   716
040,2005,11,2005-11,   3082, 13.522,   529,0,  20157,      0,   745
041,2005,12,2005-12,   2996, 13.274,   484,0,  19845,    796,   790
042,2006,01,2006-01,   1853, 11.915,   516,   2454,  17907,      0,   760
043,2006,02,2006-02,    766, 11.411,   424,   2621,  15710,      0,   762
044,2006,03,2006-03,    202, 11.527,   380,   1748,  14342,      0,   698
045,2006,04,2006-04,     39, 10.317,   338,   2098,  12582,      0,   502
046,2006,05,2006-05,      9, 11.121,   287,0,  12869,      0,   436
047,2006,06,2006-06,    372, 12.097,   300,0,  13169,      0,   517
048,2006,07,2006-07,   1780, 14.309,   403,0,  13572,      0,   530
049,2006,08,2006-08,   1966, 15.085,   521,0,  14093,      0,   547
050,2006,09,2006-09,   2033, 14.829,   605,0,  14698,      0,   772
051,2006,10,2006-10,   2125, 14.211,   734,0,  15432,      0,   594
052,2006,11,2006-11,   2850, 13.664,   871,0,  16303,      0,   581
053,2006,12,2006-12,   3338, 13.536,  1017,0,  17320,      0,   566
054,2007,01,2007-01,   2718, 12.264,  1067,   2074,  16313,      0,   765
055,2007,02,2007-02,    269, 11.486,   962,   1938,  13648,   1689,   480
056,2007,03,2007-03,    156, 10.976,   920,   1764,  12804,      0,   480
057,2007,04,2007-04,     72, 10.742,   888,   1823,  11869,      0,   433
058,2007,05,2007-05,    149, 11.337,   856,0,  12725,      0,   443
059,2007,06,2007-06,    299, 12.075,   878,0,  13603,      0,   556
060,2007,07,2007-07,   1274, 13.888,   993,0,  14596,      0,   515
061,2007,08,2007-08,   1941, 14.979,  1031,0,  15593,     34,   682
062,2007,09,2007-09,   2085, 14.760,  1131,0,  16700,     24,   590
063,2007,10,2007-10,   2238, 13.887,  1154,0,  17854,      0,   564
064,2007,11,2007-11,   2778, 13.796,  1259,0,  19113,      0,   594
065,2007,12,2007-12,   3042, 13.762,  1311,0,  20424,      0,   581
066,2008,01,2008-01,   2060, 12.357,  1363,   2838,  18949,      0,   635
067,2008,02,2008-02,    444, 11.288,  1238,   2080,  18107,      0,   609
068,2008,03,2008-03,    129, 11.491,  1177,   2281,  16575,    428,   669
069,2008,04,2008-04,     23, 10.775,   970,   2178,  14338,   1029,   536
070,2008,05,2008-05,     12, 11.482,   898,0,  15236,      0,   672
071,2008,06,2008-06,    158, 11.971,   956,0,  16192,      0,   707
072,2008,07,2008-07,   2004, 14.353,   961,0,  17153,      0,   677
073,2008,08,2008-08,   2703, 14.930,  1006,0,  18159,      0,   602
074,2008,09,2008-09,   3552, 14.450,  1059,0,  19218,      0,   748
075,2008,10,2008-10,   3861, 13.828,  1135,0,  20353,      0,   651
076,2008,11,2008-11,   3932, 13.862,  1103,0,  21456,      0,   658
077,2008,12,2008-12,   3760, 13.366,  1024,0,  19777,   2703,   681
078,2009,01,2009-01,    368, 11.921,  1049,   2912,  17615,    299,   684
079,2009,02,2009-02,    118, 11.559,   830,   2470,  14108,   1867,   598
080,2009,03,2009-03,     30, 11.473,   720,   1735,  13093,      0,   620
081,2009,04,2009-04,      7, 11.120,   641,   1447,  12287,      0,   491
082,2009,05,2009-05,     15, 11.142,   613,0,  12900,      0,   441
083,2009,06,2009-06,     24, 11.829,   624,0,  13524,      0,   483
084,2009,07,2009-07,    822, 14.012,   633,0,  14157,      0,   469
085,2009,08,2009-08,   1199, 15.400,   675,0,  14832,      0,   550
086,2009,09,2009-09,   2000, 14.540,   675,0,  15507,      0,   568
087,2009,10,2009-10,   2279, 14.145,   723,0,  16230,      0,   547
088,2009,11,2009-11,   2506, 13.443,   715,0,  16945,      0,   523
089,2009,12,2009-12,   2711, 12.924,   709,0,  17649,      5,   567
090,2010,01,2010-01,   1749, 11.710,   651,   2340,  15157,    803,   548
091,2010,02,2010-02,    210, 11.254,   601,   2060,  13698,      0,   534
092,2010,03,2010-03,     89, 11.505,   542,   2051,  12189,      0,   540
093,2010,04,2010-04,     17, 10.703,   485,   1710,  10793,    171,   449
094,2010,05,2010-05,     23, 11.076,   444,0,  11237,      0,   428
095,2010,06,2010-06,    142, 11.663,   476,0,  11698,     15,   429
096,2010,07,2010-07,   1100, 14.453,   444,0,  12142,      0,   455
097,2010,08,2010-08,   1253, 15.062,   453,0,  12595,      0,   495
098,2010,09,2010-09,   1441, 14.714,   513,0,  13101,      7,   505
099,2010,10,2010-10,   1472, 13.488,   562,0,  13663,      0,   556
100,2010,11,2010-11,   1801, 13.042,   566,0,  14229,      0,   516
101,2010,12,2010-12,   1458, 12.462,   577,0,  14806,      0,   444
102,2011,01,2011-01,    796, 11.846,   658,   1655,  13809,      0,   488
103,2011,02,2011-02,     28, 11.390,   504,   1860,  11127,   1326,   391
104,2011,03,2011-03,      4, 11.090,   496,   1611,  10012,      0,   356
105,2011,04,2011-04,      0, 10.803,   483,   1225,   9270,      0,   396
106,2011,05,2011-05,     16, 11.326,   420,0,   9690,      0,   343
107,2011,06,2011-06,    634, 11.358,   457,0,  10147,      0,   392
108,2011,07,2011-07,   1005, 14.707,   478,0,  10625,      0,   363
109,2011,08,2011-08,   1352, 14.824,   530,0,  11155,      0,   383
110,2011,09,2011-09,   2018, 14.442,   554,0,  11709,      0,   384
111,2011,10,2011-10,   2253, 13.840,   570,0,  12279,      0,   366
