id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2864, 13.967, 17718,0,  57751,    128,  1398
001,2002,08,2002-08,   4599, 14.816, 17686,0,  74294,   1143,  2369
002,2002,09,2002-09,   7648, 14.507, 17131,0,  89281,   2144,  2452
003,2002,10,2002-10,   6559, 12.803, 17121,0, 106001,    401,  2553
004,2002,11,2002-11,  14364, 13.472, 15701,0, 111879,   9823,  3063
005,2002,12,2002-12,  24700, 12.815, 13957,0, 113332,  12504,  2813
006,2003,01,2003-01,  26668, 12.309, 12393,  33855,  82105,   9765,  2647
007,2003,02,2003-02,  16676, 11.374,  8312,  25526,  59405,   5486,  3439
008,2003,03,2003-03,   9432, 11.054,  5850,  15941,  48509,    805,  2945
009,2003,04,2003-04,   5303, 10.392,  4438,   9748,  42921,    278,  2693
010,2003,05,2003-05,   7339, 11.096,  3609,0,  46509,     21,  1427
011,2003,06,2003-06,  10018, 12.203,  3652,0,  50139,     22,  1274
012,2003,07,2003-07,  10721, 14.437,  3405,0,  50654,   2890,  1412
013,2003,08,2003-08,   9065, 14.923,  3292,0,  52160,   1786,  1784
014,2003,09,2003-09,   5444, 14.757,  3178,0,  53126,   2212,  1415
015,2003,10,2003-10,   3138, 14.301,  3213,0,  56331,      8,  1104
016,2003,11,2003-11,   8012, 13.146,  3230,0,  58670,    891,  1122
017,2003,12,2003-12,   8467, 13.078,  3148,0,  60649,   1169,  1155
018,2004,01,2004-01,   8788, 12.115,  3052,  12685,  50264,    752,  1678
019,2004,02,2004-02,   6423, 11.743,  2482,  11130,  41167,    449,  1217
020,2004,03,2004-03,   5641, 10.897,  1991,  10066,  33092,      0,   901
021,2004,04,2004-04,   3287, 11.037,  1458,   4052,  30498,      0,   709
022,2004,05,2004-05,   3838, 11.034,  1319,0,  31817,      0,   595
023,2004,06,2004-06,   5265, 12.089,  1309,0,  33124,      2,   639
024,2004,07,2004-07,   6118, 14.228,  1922,0,  35039,      7,   668
025,2004,08,2004-08,   4836, 15.060,  2441,0,  37457,     23,   710
026,2004,09,2004-09,   3265, 14.596,  3184,0,  40641,      0,   782
027,2004,10,2004-10,   2548, 13.760,  3732,0,  44033,    340,   791
028,2004,11,2004-11,  10358, 13.685,  4255,0,  47245,   1043,   814
029,2004,12,2004-12,  11522, 13.437,  4757,0,  51663,    339,   878
030,2005,01,2005-01,  11665, 12.492,  5386,   6678,  50179,    192,   920
031,2005,02,2005-02,  11333, 10.936,  5324,  14185,  41262,     56,   935
032,2005,03,2005-03,   4702, 10.934,  4355,  12404,  33213,      0,   761
033,2005,04,2005-04,   3551, 10.597,  3395,   9409,  27199,      0,   628
034,2005,05,2005-05,   2500, 11.169,  2739,0,  29938,      0,   511
035,2005,06,2005-06,   5848, 12.155,  3013,0,  32949,      2,   564
036,2005,07,2005-07,   7196, 14.320,  3123,0,  36067,      5,   631
037,2005,08,2005-08,   7183, 15.136,  3403,0,  39469,      1,   672
038,2005,09,2005-09,   6295, 14.997,  3685,0,  43153,      1,   749
039,2005,10,2005-10,   6501, 14.142,  3654,0,  44891,   1916,   803
040,2005,11,2005-11,  11022, 13.522,  3942,0,  48816,     17,   836
041,2005,12,2005-12,  10627, 13.274,  4154,0,  52762,    208,  1014
042,2006,01,2006-01,  12861, 11.915,  4287,  15020,  41455,    574,  1133
043,2006,02,2006-02,   7095, 11.411,  3318,   4717,  40028,     28,   984
044,2006,03,2006-03,   7364, 11.527,  3004,   6462,  36569,      1,   887
045,2006,04,2006-04,   3329, 10.317,  2709,   8312,  30966,      0,   754
046,2006,05,2006-05,   3767, 11.121,  2200,0,  33166,      0,   628
047,2006,06,2006-06,   6228, 12.097,  2372,0,  35538,      0,   725
048,2006,07,2006-07,   7792, 14.309,  2499,0,  38033,      4,   754
049,2006,08,2006-08,   7940, 15.085,  2575,0,  39693,    915,   770
050,2006,09,2006-09,   7842, 14.829,  2743,0,  42399,     37,   776
051,2006,10,2006-10,   7241, 14.211,  2911,0,  44016,   1294,   759
052,2006,11,2006-11,  10438, 13.664,  3134,0,  44797,   2353,   771
053,2006,12,2006-12,  11111, 13.536,  3369,0,  47992,    174,   843
054,2007,01,2007-01,  10365, 12.264,  3737,  11309,  40398,     22,   924
055,2007,02,2007-02,   7643, 11.486,  3180,  10258,  33216,    104,   764
056,2007,03,2007-03,   5912, 10.976,  2686,  10125,  25601,    176,   633
057,2007,04,2007-04,   3066, 10.742,  2084,   7405,  20280,      0,   511
058,2007,05,2007-05,   3367, 11.337,  1661,0,  21941,      0,   400
059,2007,06,2007-06,   4258, 12.075,  1840,0,  23779,      2,   448
060,2007,07,2007-07,   4600, 13.888,  2036,0,  25813,      2,   500
061,2007,08,2007-08,   5014, 14.979,  2262,0,  28074,      1,   557
062,2007,09,2007-09,   3334, 14.760,  2359,0,  29271,   1162,   558
063,2007,10,2007-10,   8349, 13.887,  2586,0,  31857,      0,   616
064,2007,11,2007-11,   7681, 13.796,  2715,0,  33756,    816,   644
065,2007,12,2007-12,   7712, 13.762,  2939,0,  36695,      0,   602
066,2008,01,2008-01,   7894, 12.357,  3145,   6800,  33036,      4,   679
067,2008,02,2008-02,   5320, 11.288,  2867,   4837,  31064,      2,   663
068,2008,03,2008-03,   4584, 11.491,  2637,   8718,  24983,      0,   642
069,2008,04,2008-04,   2313, 10.775,  2094,   4330,  22746,      1,   513
070,2008,05,2008-05,   2307, 11.482,  1880,0,  24619,      7,   465
071,2008,06,2008-06,   4546, 11.971,  2046,0,  26660,      5,   518
072,2008,07,2008-07,   5396, 14.353,  2146,0,  28805,      1,   589
073,2008,08,2008-08,   5363, 14.930,  2342,0,  31147,      0,   669
074,2008,09,2008-09,   3692, 14.450,  2456,0,  33603,      0,   809
075,2008,10,2008-10,   5094, 13.828,  2617,0,  36045,    175,   672
076,2008,11,2008-11,   9028, 13.862,  2851,0,  38842,     54,   664
077,2008,12,2008-12,   8981, 13.366,  3118,0,  41960,      0,   699
078,2009,01,2009-01,   9349, 11.921,  3291,   6065,  39186,      0,   759
079,2009,02,2009-02,   4537, 11.559,  3037,  10824,  31399,      0,   763
080,2009,03,2009-03,   2976, 11.473,  2385,   9960,  23824,      0,   601
081,2009,04,2009-04,   1233, 11.120,  1863,   3808,  21879,      0,   482
082,2009,05,2009-05,   1741, 11.142,  1702,0,  23581,      0,   409
083,2009,06,2009-06,   4292, 11.829,  1831,0,  25412,      0,   434
084,2009,07,2009-07,   4793, 14.012,  2033,0,  27444,      1,   489
085,2009,08,2009-08,   4821, 15.400,  2185,0,  29626,      3,   578
086,2009,09,2009-09,   3454, 14.540,  2431,0,  32057,      0,   799
087,2009,10,2009-10,   4088, 14.145,  2650,0,  34707,      0,   635
088,2009,11,2009-11,   9752, 13.443,  2915,0,  37622,      0,   778
089,2009,12,2009-12,   9326, 12.924,  3073,0,  40695,      0,   761
090,2010,01,2010-01,  10729, 11.710,  3408,   5132,  38970,      1,   829
091,2010,02,2010-02,   8400, 11.254,  3304,   8446,  33735,     93,   738
092,2010,03,2010-03,   4511, 11.505,  2853,   8538,  28050,      0,   608
093,2010,04,2010-04,   3608, 10.703,  2337,   6164,  24223,      0,   504
094,2010,05,2010-05,   1387, 11.076,  2010,0,  26233,      0,   436
095,2010,06,2010-06,   4767, 11.663,  2196,0,  28425,      4,   524
096,2010,07,2010-07,   6462, 14.453,  2373,0,  30798,      0,   582
097,2010,08,2010-08,   7410, 15.062,  2601,0,  33399,      0,   679
098,2010,09,2010-09,   4212, 14.714,  2694,0,  36093,      0,   738
099,2010,10,2010-10,   7021, 13.488,  2776,0,  36371,   2498,   712
100,2010,11,2010-11,   8738, 13.042,  3024,0,  39364,     31,   774
101,2010,12,2010-12,  10845, 12.462,  3284,0,  42648,      0,   830
102,2011,01,2011-01,  11293, 11.846,  3465,   6329,  39661,    123,   817
103,2011,02,2011-02,   6156, 11.390,  3169,  11357,  30979,    494,   728
104,2011,03,2011-03,   3412, 11.090,  2420,   7805,  25594,      0,   575
105,2011,04,2011-04,   1826, 10.803,  1977,   4055,  23516,      0,   480
106,2011,05,2011-05,   2804, 11.326,  1913,0,  25421,      8,   440
107,2011,06,2011-06,   4571, 11.358,  2044,0,  27465,      0,   484
108,2011,07,2011-07,   5444, 14.707,  2167,0,  29632,      0,   505
109,2011,08,2011-08,   3659, 14.824,  2385,0,  31998,     19,   599
110,2011,09,2011-09,   2479, 14.442,  2538,0,  34004,    532,   600
111,2011,10,2011-10,   7179, 13.840,  2701,0,  36129,    576,   636
112,2011,11,2011-11,   5697, 12.889,  2993,0,  39122,      0,   672
113,2011,12,2011-12,   7929, 13.548,  3242,0,  42319,     45,   663
114,2012,01,2012-01,   7295, 12.133,  3353,   7091,  38581,      0,   764
115,2012,02,2012-02,   5450, 11.403,  3191,  10274,  31489,      9,   696
116,2012,03,2012-03,   2870, 11.139,  2605,   7481,  26613,      0,   582
117,2012,04,2012-04,   2806, 11.034,  2238,   6129,  22713,      9,   508
118,2012,05,2012-05,   2804, 11.014,  1891,0,  24604,      0,   470
119,2012,06,2012-06,   4129, 11.887,  2012,0,  26615,      1,   460
120,2012,07,2012-07,   5169, 14.541,  2066,0,  27173,   1508,   471
121,2012,08,2012-08,   5262, 14.771,  2184,0,  28781,    576,   501
122,2012,09,2012-09,   5472, 14.612,  2442,0,  31223,      0,   528
123,2012,10,2012-10,   6949, 13.551,  2505,0,  33142,    586,   550
124,2012,11,2012-11,   7819, 13.552,  2711,0,  35765,     88,   580
125,2012,12,2012-12,   8530, 13.134,  2954,0,  38719,      0,   623
126,2013,01,2013-01,   8173, 11.930,  3142,  11014,  30813,     34,   662
127,2013,02,2013-02,   3804, 11.439,  2541,   5705,  27649,      0,   548
128,2013,03,2013-03,   2612, 11.275,  2305,   5127,  24781,     46,   487
129,2013,04,2013-04,   2368, 10.633,  2002,   5416,  21367,      0,   471
130,2013,05,2013-05,    906, 11.289,  1729,0,  23096,      0,   429
131,2013,06,2013-06,   2903, 11.941,  1845,0,  24941,      0,   446
132,2013,07,2013-07,   4620, 13.804,  2008,0,  26946,      3,   498
133,2013,08,2013-08,   5432, 14.769,  2167,0,  29113,      0,   512
134,2013,09,2013-09,   5388, 14.443,  2390,0,  31503,      0,   542
135,2013,10,2013-10,   6047, 14.107,  2577,0,  34080,      0,   569
136,2013,11,2013-11,   5353, 13.716,  2802,0,  36882,      0,   622
137,2013,12,2013-12,   6699, 13.629,  3040,0,  39922,      0,   617
138,2014,01,2014-01,   7389, 12.255,  3209,  12658,  30473,      0,   713
139,2014,02,2014-02,   4666, 11.556,  2586,   9006,  24053,      0,   543
140,2014,03,2014-03,   2627, 11.041,  1965,   6453,  19565,      0,   438
141,2014,04,2014-04,   1680, 10.772,  1578,   5124,  16019,      0,   350
142,2014,05,2014-05,   2028, 11.170,  1325,0,  17344,      0,   292
143,2014,06,2014-06,   2804, 12.458,  1464,0,  18808,      0,   325
144,2014,07,2014-07,   2975, 14.514,  1539,0,  20346,      1,   351
145,2014,08,2014-08,   2998, 14.905,  1648,0,  21986,      8,   390
146,2014,09,2014-09,   1798, 15.011,  1819,0,  23805,      0,   413
147,2014,10,2014-10,   1333, 13.780,  1983,0,  25788,      0,   435
148,2014,11,2014-11,   3887, 13.568,  2077,0,  27865,      0,   460
149,2014,12,2014-12,   4947, 13.435,  2287,0,  30152,      0,   488
150,2015,01,2015-01,   6489, 12.260,  2492,   9652,  22992,      0,   536
151,2015,02,2015-02,   3847, 11.828,  1860,   5965,  18887,      0,   420
152,2015,03,2015-03,   2378, 11.086,  1538,   5648,  14775,      2,   357
153,2015,04,2015-04,    737, 10.418,  1177,   1972,  13980,      0,   278
154,2015,05,2015-05,   1473, 11.084,  1084,0,  15061,      3,   263
155,2015,06,2015-06,   2107, 11.558,  1227,0,  16286,      2,   284
156,2015,07,2015-07,   3192, 13.883,  1320,0,  17606,      0,   303
157,2015,08,2015-08,   3361, 14.983,  1436,0,  19042,      0,   330
158,2015,09,2015-09,   3043, 14.399,  1564,0,  20606,      0,   378
159,2015,10,2015-10,   1816, 13.470,  1688,0,  22294,      0,   381
160,2015,11,2015-11,   3354, 13.463,  1853,0,  24147,      0,   407
