id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2400, 13.967, 17954,0,  57990,     96,  1346
001,2002,08,2002-08,   3222, 14.816, 17444,0,  74265,   1169,  2239
002,2002,09,2002-09,   3281, 14.507, 17232,0,  89395,   2102,  2336
003,2002,10,2002-10,   2101, 12.803, 17002,0, 104810,   1587,  2081
004,2002,11,2002-11,   2360, 13.472, 15098,0, 108272,  11636,  2126
005,2002,12,2002-12,   4695, 12.815, 13440,0, 109379,  12333,  3079
006,2003,01,2003-01,  11660, 12.309, 12247,  33043,  81634,   6949,  1898
007,2003,02,2003-02,   9340, 11.374,  8057,  21989,  61540,   6162,  1302
008,2003,03,2003-03,   9125, 11.054,  5962,  17140,  49097,   1265,  1438
009,2003,04,2003-04,   8097, 10.392,  4358,   9697,  43575,    183,  1887
010,2003,05,2003-05,   9273, 11.096,  3726,0,  47270,     31,  1633
011,2003,06,2003-06,   8908, 12.203,  3617,0,  50846,     41,  2108
012,2003,07,2003-07,   6422, 14.437,  3446,0,  50596,   3696,  1088
013,2003,08,2003-08,   4784, 14.923,  3374,0,  52148,   1822,  1013
014,2003,09,2003-09,    222, 14.757,  3087,0,  51428,   3807,   906
015,2003,10,2003-10,     42, 14.301,  3106,0,  54529,      5,   954
016,2003,11,2003-11,     55, 13.146,  3015,0,  55825,   1719,   976
017,2003,12,2003-12,   2150, 13.078,  2929,0,  56681,   2073,   972
018,2004,01,2004-01,   6265, 12.115,  2853,   7701,  50889,    944,  1045
019,2004,02,2004-02,   7634, 11.743,  2474,  14077,  38721,    565,  1624
020,2004,03,2004-03,   4952, 10.897,  1847,  11471,  29097,      0,  1202
021,2004,04,2004-04,   7173, 11.037,  1300,   8558,  21839,      0,   819
022,2004,05,2004-05,   3347, 11.034,   988,0,  22827,      0,   619
023,2004,06,2004-06,   3360, 12.089,   967,0,  23794,      0,   658
024,2004,07,2004-07,   2108, 14.228,  1446,0,  25236,      4,   656
025,2004,08,2004-08,    497, 15.060,  1779,0,  26991,     24,   505
026,2004,09,2004-09,     46, 14.596,  2249,0,  29240,      0,   530
027,2004,10,2004-10,     68, 13.760,  2729,0,  31952,     17,   543
028,2004,11,2004-11,     16, 13.685,  3151,0,  34834,    269,   568
029,2004,12,2004-12,   5109, 13.437,  3576,0,  38396,     14,   702
030,2005,01,2005-01,   8134, 12.492,  4029,  10194,  32123,    108,   727
031,2005,02,2005-02,   6740, 10.936,  3344,   7667,  27798,      2,   619
032,2005,03,2005-03,   6910, 10.934,  2906,   3160,  27544,      0,   501
033,2005,04,2005-04,   5641, 10.597,  2809,   7933,  22420,      0,   533
034,2005,05,2005-05,   5735, 11.169,  2278,0,  24698,      0,   407
035,2005,06,2005-06,   4971, 12.155,  2423,0,  27121,      0,   485
036,2005,07,2005-07,   4517, 14.320,  2635,0,  29754,      2,   552
037,2005,08,2005-08,    717, 15.136,  2793,0,  32547,      0,   610
038,2005,09,2005-09,    105, 14.997,  3048,0,  35491,    104,   826
039,2005,10,2005-10,     31, 14.142,  3173,0,  38504,    160,   927
040,2005,11,2005-11,    584, 13.522,  3336,0,  41840,      0,   965
041,2005,12,2005-12,   4141, 13.274,  3498,0,  45335,      3,   935
042,2006,01,2006-01,   9645, 11.915,  3715,   7393,  41652,      5,  1029
043,2006,02,2006-02,   9715, 11.411,  3336,   7785,  37202,      1,   982
044,2006,03,2006-03,   7952, 11.527,  2907,   6355,  33754,      0,   872
045,2006,04,2006-04,   7088, 10.317,  2525,   5504,  30775,      0,   791
046,2006,05,2006-05,   6046, 11.121,  2220,0,  32994,      1,   883
047,2006,06,2006-06,   6853, 12.097,  2370,0,  35361,      3,   779
048,2006,07,2006-07,   4327, 14.309,  2432,0,  37788,      5,   871
049,2006,08,2006-08,   3626, 15.085,  2609,0,  39401,    996,  1038
