id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2356, 13.967, 17711,0,  57637,    136,  1325
001,2002,08,2002-08,   3240, 14.816, 17411,0,  73929,   1119,  2292
002,2002,09,2002-09,   3323, 14.507, 16949,0,  88826,   2052,  2821
003,2002,10,2002-10,   2135, 12.803, 16991,0, 104835,    982,  3007
004,2002,11,2002-11,   2523, 13.472, 15564,0, 111467,   8932,  3016
005,2002,12,2002-12,   4658, 12.815, 13900,0, 112699,  12668,  3066
006,2003,01,2003-01,  12826, 12.309, 12477,  13644, 101427,  10105,  2815
007,2003,02,2003-02,  12358, 11.374,  9832,  27985,  74595,   8679,  2120
008,2003,03,2003-03,  11095, 11.054,  7294,  10926,  68610,   2353,  1833
009,2003,04,2003-04,  11801, 10.392,  5999,  18050,  54542,   2017,  1605
010,2003,05,2003-05,  10342, 11.096,  4512,0,  59009,     45,  1320
011,2003,06,2003-06,  10401, 12.203,  4587,0,  63553,     43,  1606
012,2003,07,2003-07,   7282, 14.437,  4237,0,  63038,   4752,  1555
013,2003,08,2003-08,   5301, 14.923,  4167,0,  64210,   2995,  1820
014,2003,09,2003-09,    299, 14.757,  3823,0,  63481,   4552,  1792
015,2003,10,2003-10,     49, 14.301,  3746,0,  66394,    833,  1822
016,2003,11,2003-11,    123, 13.146,  3609,0,  67654,   2349,  1664
017,2003,12,2003-12,   2309, 13.078,  3500,0,  69048,   2106,  1760
018,2004,01,2004-01,   7978, 12.115,  3536,  20284,  51387,    913,  2050
019,2004,02,2004-02,   7729, 11.743,  2440,  12502,  40811,    514,  1325
020,2004,03,2004-03,   5856, 10.897,  1908,   4556,  38163,      0,  1288
021,2004,04,2004-04,   9313, 11.037,  1693,   6734,  33122,      0,  1575
022,2004,05,2004-05,   5729, 11.034,  1453,0,  34575,      0,  1838
023,2004,06,2004-06,   5141, 12.089,  1462,0,  36034,      3,  2107
024,2004,07,2004-07,   3296, 14.228,  2112,0,  38141,      5,  1636
025,2004,08,2004-08,    832, 15.060,  2700,0,  40798,     43,  1011
026,2004,09,2004-09,     58, 14.596,  3420,0,  44218,      0,   874
027,2004,10,2004-10,    103, 13.760,  4039,0,  47562,    695,   857
028,2004,11,2004-11,     42, 13.685,  4591,0,  51042,   1111,   906
029,2004,12,2004-12,   7668, 13.437,  5256,0,  55798,    500,   956
030,2005,01,2005-01,  11620, 12.492,  5841,  16111,  45156,    372,  1042
031,2005,02,2005-02,  10039, 10.936,  4761,   8385,  41530,      2,  1055
032,2005,03,2005-03,  10615, 10.934,  4384,  13149,  32765,      0,  1528
033,2005,04,2005-04,   7336, 10.597,  3381,  10623,  25523,      0,   868
034,2005,05,2005-05,   6737, 11.169,  2552,0,  28075,      0,   550
035,2005,06,2005-06,   5662, 12.155,  2789,0,  30863,      1,   678
036,2005,07,2005-07,   4917, 14.320,  3075,0,  33933,      5,   810
037,2005,08,2005-08,    745, 15.136,  3152,0,  37084,      1,   877
038,2005,09,2005-09,    120, 14.997,  3372,0,  40245,    211,   770
039,2005,10,2005-10,     17, 14.142,  3448,0,  42495,   1198,   880
040,2005,11,2005-11,   1044, 13.522,  3637,0,  46131,      1,   918
041,2005,12,2005-12,   4569, 13.274,  3911,0,  49971,     71,   988
042,2006,01,2006-01,  10026, 11.915,  4017,   8801,  44869,    318,  1138
043,2006,02,2006-02,   9481, 11.411,  3603,   8996,  39472,      4,   992
044,2006,03,2006-03,   8211, 11.527,  2984,   9706,  32750,      0,  1141
045,2006,04,2006-04,   6838, 10.317,  2440,   4597,  30593,      0,   710
046,2006,05,2006-05,   6114, 11.121,  2215,0,  32804,      4,   690
047,2006,06,2006-06,   6795, 12.097,  2298,0,  35101,      1,   670
048,2006,07,2006-07,   3978, 14.309,  2502,0,  37595,      8,   824
