id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
081,2009,04,2009-04,  14651, 11.120,  5216,  18652,  52004,      2,  3144
082,2009,05,2009-05,  11539, 11.142,  4103,0,  56106,      1,  1713
083,2009,06,2009-06,  10343, 11.829,  4529,0,  60617,     18,  1199
084,2009,07,2009-07,   6477, 14.012,  4885,0,  65481,     21,  2360
085,2009,08,2009-08,   3931, 15.400,  5252,0,  70731,      2,  4600
086,2009,09,2009-09,   2046, 14.540,  5764,0,  76495,      0,  2246
087,2009,10,2009-10,   1155, 14.145,  6223,0,  82696,     22,  1860
088,2009,11,2009-11,   2485, 13.443,  6721,0,  88826,    591,  2940
089,2009,12,2009-12,   8757, 12.924,  7406,0,  95984,    248,  2613
090,2010,01,2010-01,  16952, 11.710,  7884,  20453,  83409,      6,  2845
091,2010,02,2010-02,  16330, 11.254,  6919,  24571,  65707,     50,  2723
092,2010,03,2010-03,  10446, 11.505,  5459,  13869,  57294,      3,  1946
093,2010,04,2010-04,  13071, 10.703,  4814,   6975,  55117,     16,  2133
094,2010,05,2010-05,  11403, 11.076,  4552,0,  59669,      0,  2784
095,2010,06,2010-06,  12477, 11.663,  4818,0,  64463,     24,  2392
096,2010,07,2010-07,   7329, 14.453,  5282,0,  69717,     28,  2049
097,2010,08,2010-08,   4736, 15.062,  5640,0,  75292,     65,  1871
098,2010,09,2010-09,   2451, 14.714,  6269,0,  81557,      4,  2026
099,2010,10,2010-10,   1324, 13.488,  6755,0,  86723,   1589,  2123
100,2010,11,2010-11,   2421, 13.042,  7252,0,  93924,     51,  2255
101,2010,12,2010-12,  13418, 12.462,  7870,0, 101683,    111,  2782
102,2011,01,2011-01,  17777, 11.846,  8213,  13261,  95784,    851,  2613
103,2011,02,2011-02,  20973, 11.390,  7811,  12846,  90728,     21,  2300
104,2011,03,2011-03,  16060, 11.090,  7537,  15613,  82466,    186,  2096
105,2011,04,2011-04,  17542, 10.803,  6632,  18030,  71068,      0,  2128
106,2011,05,2011-05,  15255, 11.326,  5706,0,  76674,    100,  2187
107,2011,06,2011-06,  15080, 11.358,  6329,0,  83002,      1,  1962
108,2011,07,2011-07,   9201, 14.707,  6782,0,  89769,     15,  1990
109,2011,08,2011-08,   3169, 14.824,  7019,0,  95326,   1462,  2263
110,2011,09,2011-09,   1202, 14.442,  7677,0, 102947,     56,  2746
111,2011,10,2011-10,   1218, 13.840,  8304,0, 110283,    968,  3023
112,2011,11,2011-11,   2919, 12.889,  8865,0, 118579,    569,  2981
113,2011,12,2011-12,  10224, 13.548,  9590,0, 127941,    228,  3014
114,2012,01,2012-01,  19384, 12.133, 10330,  30315, 107384,    572,  3734
115,2012,02,2012-02,  18729, 11.403,  8838,  29737,  86106,    379,  3061
116,2012,03,2012-03,  17763, 11.139,  7038,  13175,  79658,    311,  2748
117,2012,04,2012-04,  19974, 11.034,  6617,  20939,  65309,     27,  2873
118,2012,05,2012-05,  15317, 11.014,  5362,0,  70671,      0,  2610
119,2012,06,2012-06,  14353, 11.887,  5817,0,  76478,     10,  2527
120,2012,07,2012-07,  10336, 14.541,  6157,0,  80719,   1916,  2348
121,2012,08,2012-08,   6727, 14.771,  6120,0,  79919,   6920,  2210
122,2012,09,2012-09,   2421, 14.612,  6622,0,  86540,      1,  2636
123,2012,10,2012-10,   4205, 13.551,  7168,0,  92770,    938,  3022
124,2012,11,2012-11,   4030, 13.552,  7421,0,  96842,   3349,  3345
125,2012,12,2012-12,  11991, 13.134,  8020,0, 104800,     62,  2765
126,2013,01,2013-01,  23030, 11.930,  8680,  20181,  93297,      2,  3107
127,2013,02,2013-02,  15414, 11.439,  7790,  20600,  80422,     65,  2721
128,2013,03,2013-03,  19892, 11.275,  6687,  18089,  68958,     62,  2919
129,2013,04,2013-04,  13651, 10.633,  5712,  12948,  61722,      0,  2151
130,2013,05,2013-05,  14768, 11.289,  5099,0,  66821,      0,  1732
131,2013,06,2013-06,  15029, 11.941,  5410,0,  72226,      5,  2047
132,2013,07,2013-07,  12035, 13.804,  5732,0,  76528,   1430,  2541
