id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2378, 13.967, 17570,0,  57046,    504,  1463
001,2002,08,2002-08,   3131, 14.816, 17289,0,  73283,   1052,  1892
002,2002,09,2002-09,   3242, 14.507, 17052,0,  88793,   1542,  2247
003,2002,10,2002-10,   2346, 12.803, 17099,0, 105805,     87,  2553
004,2002,11,2002-11,   2848, 13.472, 16944,0, 121811,    938,  2775
005,2002,12,2002-12,   6329, 12.815, 15632,0, 126284,  11159,  2579
006,2003,01,2003-01,  15900, 12.309, 14554,  25027, 108293,   7518,  2457
007,2003,02,2003-02,  13532, 11.374, 10633,  18127,  90816,   9983,  1899
008,2003,03,2003-03,  14631, 11.054,  8751,  24285,  73574,   1708,  1802
009,2003,04,2003-04,  12328, 10.392,  6231,  13724,  61307,   4774,  1475
010,2003,05,2003-05,  10640, 11.096,  5323,0,  66569,     61,  1573
011,2003,06,2003-06,  11261, 12.203,  5213,0,  71732,     50,  1411
012,2003,07,2003-07,   7200, 14.437,  5253,0,  76514,    471,  1561
013,2003,08,2003-08,   6519, 14.923,  5038,0,  77549,   4003,  1673
014,2003,09,2003-09,    478, 14.757,  4922,0,  79702,   2769,  1710
015,2003,10,2003-10,     95, 14.301,  4823,0,  84455,     70,  1681
016,2003,11,2003-11,    400, 13.146,  4838,0,  88950,    343,  1699
017,2003,12,2003-12,   4762, 13.078,  4832,0,  92111,   1671,  1571
018,2004,01,2004-01,  12442, 12.115,  4716,  16336,  79512,    979,  1584
019,2004,02,2004-02,  11433, 11.743,  3956,   8584,  73976,    908,  1370
020,2004,03,2004-03,  12786, 10.897,  3561,   9297,  68225,     15,  1487
021,2004,04,2004-04,  13991, 11.037,  3119,  20587,  50570,    187,  1185
022,2004,05,2004-05,   9718, 11.034,  2254,0,  52824,      0,   898
023,2004,06,2004-06,   6909, 12.089,  2301,0,  55102,     23,   916
024,2004,07,2004-07,   4319, 14.228,  3251,0,  58318,     35,  1031
025,2004,08,2004-08,   1258, 15.060,  4152,0,  62222,    248,  1075
026,2004,09,2004-09,    264, 14.596,  5271,0,  67482,     11,  1102
027,2004,10,2004-10,    144, 13.760,  6170,0,  73366,    286,  1149
028,2004,11,2004-11,    180, 13.685,  7011,0,  79855,    522,  1230
029,2004,12,2004-12,  13245, 13.437,  8135,0,  87852,    138,  1363
030,2005,01,2005-01,  18175, 12.492,  9037,  28260,  68327,    302,  1418
031,2005,02,2005-02,  14689, 10.936,  6969,  14102,  60713,    481,  1186
032,2005,03,2005-03,  13151, 10.934,  6314,   9398,  57628,      1,  1039
033,2005,04,2005-04,  12924, 10.597,  5914,   8185,  55357,      0,   958
034,2005,05,2005-05,  13549, 11.169,  5621,0,  60976,      2,   911
035,2005,06,2005-06,  11262, 12.155,  6089,0,  67065,      0,  1008
036,2005,07,2005-07,   8596, 14.320,  6512,0,  73555,     22,  1119
037,2005,08,2005-08,   2230, 15.136,  6837,0,  79950,    442,  1254
038,2005,09,2005-09,    538, 14.997,  7047,0,  83012,   3985,  1286
039,2005,10,2005-10,     48, 14.142,  6706,0,  82313,   7405,  1292
040,2005,11,2005-11,   3306, 13.522,  6988,0,  88247,   1054,  1375
041,2005,12,2005-12,   8865, 13.274,  7293,0,  93593,   1947,  1453
042,2006,01,2006-01,  15365, 11.915,  7421,  18378,  79856,   2780,  1508
043,2006,02,2006-02,  13247, 11.411,  6015,  21620,  61199,   3052,  1379
044,2006,03,2006-03,   9893, 11.527,  4643,   8167,  57295,    380,  1097
045,2006,04,2006-04,   9120, 10.317,  4254,  16075,  45143,    331,  1005
046,2006,05,2006-05,   7651, 11.121,  3232,0,  48372,      3,   829
047,2006,06,2006-06,   8085, 12.097,  3311,0,  51675,      8,   870
048,2006,07,2006-07,   4502, 14.309,  3618,0,  55273,     20,   938
049,2006,08,2006-08,   3135, 15.085,  3711,0,  57508,   1476,  1032
050,2006,09,2006-09,    457, 14.829,  3915,0,  60464,    959,  1026
051,2006,10,2006-10,     67, 14.211,  4278,0,  63669,   1073,  1053
052,2006,11,2006-11,     77, 13.664,  4775,0,  67968,    476,  1101
053,2006,12,2006-12,   6615, 13.536,  5094,0,  72437,    625,  1294
054,2007,01,2007-01,  13429, 12.264,  5675,  17650,  60442,     20,  1212
055,2007,02,2007-02,   8577, 11.486,  4866,  18225,  46908,    175,  1012
056,2007,03,2007-03,  10430, 10.976,  3778,   7564,  43081,     41,   800
057,2007,04,2007-04,   8237, 10.742,  3629,  12040,  34666,      4,   728
058,2007,05,2007-05,   7162, 11.337,  2853,0,  37516,      3,   586
059,2007,06,2007-06,   5334, 12.075,  3191,0,  40691,     16,   635
060,2007,07,2007-07,   3589, 13.888,  3472,0,  44089,     74,   695
061,2007,08,2007-08,   2241, 14.979,  3655,0,  46056,   1688,   731
062,2007,09,2007-09,    438, 14.760,  3843,0,  48166,   1733,   756
063,2007,10,2007-10,   1425, 13.887,  4229,0,  52395,      0,   816
064,2007,11,2007-11,    465, 13.796,  4318,0,  54077,   2636,   839
065,2007,12,2007-12,   5936, 13.762,  4712,0,  58782,      7,   802
066,2008,01,2008-01,  13910, 12.357,  5058,  11943,  51884,     13,   958
067,2008,02,2008-02,  10817, 11.288,  4454,   8276,  48059,      3,   904
068,2008,03,2008-03,  11590, 11.491,  4086,  13393,  38720,     32,   810
069,2008,04,2008-04,  10505, 10.775,  3341,  11844,  30215,      2,   655
070,2008,05,2008-05,   7550, 11.482,  2525,0,  32729,     11,   511
071,2008,06,2008-06,   4990, 11.971,  2698,0,  35414,     13,   571
072,2008,07,2008-07,   3635, 14.353,  2975,0,  38386,      3,   613
073,2008,08,2008-08,   1901, 14.930,  3049,0,  41433,      2,   664
074,2008,09,2008-09,    304, 14.450,  3301,0,  44734,      0,   804
075,2008,10,2008-10,    129, 13.828,  3516,0,  48112,    138,   797
076,2008,11,2008-11,    796, 13.862,  3740,0,  51800,     52,   795
077,2008,12,2008-12,   8203, 13.366,  4019,0,  55819,      0,   861
078,2009,01,2009-01,  13258, 11.921,  4343,  14768,  45394,      0,   934
079,2009,02,2009-02,  11247, 11.559,  3644,   5777,  43229,     32,   781
080,2009,03,2009-03,   9373, 11.473,  3537,  11199,  35567,      0,   754
081,2009,04,2009-04,   8899, 11.120,  2851,  11516,  26902,      0,   613
082,2009,05,2009-05,   6199, 11.142,  2124,0,  29026,      0,   476
083,2009,06,2009-06,   5526, 11.829,  2300,0,  31322,      4,   509
084,2009,07,2009-07,   3729, 14.012,  2490,0,  33812,      0,   543
085,2009,08,2009-08,   2128, 15.400,  2658,0,  36468,      2,   596
086,2009,09,2009-09,    760, 14.540,  2926,0,  39394,      0,   644
087,2009,10,2009-10,    155, 14.145,  3213,0,  42600,      7,   680
088,2009,11,2009-11,    980, 13.443,  3471,0,  46071,      0,   723
089,2009,12,2009-12,   5090, 12.924,  3824,0,  49880,     15,   839
090,2010,01,2010-01,  12273, 11.710,  4134,  15761,  38253,      0,   948
091,2010,02,2010-02,   8800, 11.254,  3115,   8969,  32399,      0,   678
092,2010,03,2010-03,   6433, 11.505,  2710,   4962,  30147,      0,   581
093,2010,04,2010-04,   8753, 10.703,  2450,   4265,  28332,      0,   540
094,2010,05,2010-05,   7580, 11.076,  2353,0,  30685,      0,   498
095,2010,06,2010-06,   7310, 11.663,  2490,0,  33164,     11,   556
096,2010,07,2010-07,   4356, 14.453,  2676,0,  35833,      7,   604
097,2010,08,2010-08,   2048, 15.062,  3004,0,  38836,      1,   648
098,2010,09,2010-09,    671, 14.714,  3233,0,  42069,      0,   689
099,2010,10,2010-10,    204, 13.488,  3437,0,  44918,    588,   745
100,2010,11,2010-11,   1098, 13.042,  3736,0,  48654,      0,   769
101,2010,12,2010-12,   8538, 12.462,  4076,0,  52728,      2,   840
102,2011,01,2011-01,  11512, 11.846,  4244,  15464,  41328,    180,   888
103,2011,02,2011-02,  11122, 11.390,  3397,   6190,  38359,    176,   773
104,2011,03,2011-03,   8930, 11.090,  3207,   9353,  32213,      0,   908
105,2011,04,2011-04,   7363, 10.803,  2649,   7337,  27525,      0,   754
106,2011,05,2011-05,   6741, 11.326,  2292,0,  29800,     17,   522
107,2011,06,2011-06,   5699, 11.358,  2368,0,  32168,      0,   631
108,2011,07,2011-07,   3500, 14.707,  2623,0,  34791,      0,   725
109,2011,08,2011-08,    590, 14.824,  2830,0,  37591,     30,   830
110,2011,09,2011-09,     59, 14.442,  2995,0,  40586,      0,   813
111,2011,10,2011-10,    104, 13.840,  3197,0,  42420,   1363,   766
112,2011,11,2011-11,   1267, 12.889,  3372,0,  45792,      0,   746
113,2011,12,2011-12,   4678, 13.548,  3702,0,  49399,     95,   778
114,2012,01,2012-01,   8873, 12.133,  3964,  14753,  38607,      3,   829
115,2012,02,2012-02,   7698, 11.403,  3055,  12013,  29649,      0,   807
116,2012,03,2012-03,   6888, 11.139,  2396,   6136,  25909,      0,   666
117,2012,04,2012-04,   6909, 11.034,  2180,   8118,  19967,      4,   634
118,2012,05,2012-05,   4946, 11.014,  1701,0,  21668,      0,   472
119,2012,06,2012-06,   4581, 11.887,  1761,0,  23429,      0,   509
120,2012,07,2012-07,   3273, 14.541,  1913,0,  25339,      3,   488
121,2012,08,2012-08,   2249, 14.771,  2131,0,  27468,      2,   469
122,2012,09,2012-09,    200, 14.612,  2214,0,  29682,      0,   505
123,2012,10,2012-10,    902, 13.551,  2476,0,  32157,      1,   546
124,2012,11,2012-11,    776, 13.552,  2676,0,  34833,      0,   590
125,2012,12,2012-12,   6271, 13.134,  2909,0,  37742,      0,   609
126,2013,01,2013-01,  10888, 11.930,  3044,  12198,  28588,      0,   652
127,2013,02,2013-02,   5886, 11.439,  2427,   7216,  23799,      0,   568
128,2013,03,2013-03,   7836, 11.275,  1961,   2860,  22900,      0,   422
129,2013,04,2013-04,   5795, 10.633,  1900,   2978,  21822,      0,   401
130,2013,05,2013-05,   6378, 11.289,  1846,0,  23668,      0,   501
131,2013,06,2013-06,   6257, 11.941,  1942,0,  25610,      0,   415
132,2013,07,2013-07,   5041, 13.804,  2149,0,  27744,     15,   442
133,2013,08,2013-08,   3718, 14.769,  2236,0,  29978,      2,   478
134,2013,09,2013-09,    527, 14.443,  2528,0,  32506,      0,   523
135,2013,10,2013-10,    412, 14.107,  2646,0,  35152,      0,   547
136,2013,11,2013-11,    631, 13.716,  2920,0,  38072,      0,   592
137,2013,12,2013-12,   3897, 13.629,  3086,0,  41158,      0,   619
138,2014,01,2014-01,   7251, 12.255,  3292,  11675,  32775,      0,   691
139,2014,02,2014-02,   6889, 11.556,  2639,  10284,  25130,      0,   570
140,2014,03,2014-03,   5372, 11.041,  1989,   6177,  20942,      0,   442
141,2014,04,2014-04,   5581, 10.772,  1701,   5298,  17344,      1,   389
142,2014,05,2014-05,   4033, 11.170,  1402,0,  18746,      0,   296
143,2014,06,2014-06,   2923, 12.458,  1499,0,  20245,      0,   328
144,2014,07,2014-07,   2059, 14.514,  1696,0,  21930,     11,   354
145,2014,08,2014-08,   1020, 14.905,  1811,0,  23729,     12,   404
146,2014,09,2014-09,    114, 15.011,  1899,0,  25628,      0,   424
147,2014,10,2014-10,     18, 13.780,  2055,0,  27683,      0,   433
148,2014,11,2014-11,     38, 13.568,  2240,0,  29923,      0,   462
149,2014,12,2014-12,   1636, 13.435,  2457,0,  32380,      0,   485
150,2015,01,2015-01,   7447, 12.260,  2602,   9437,  25541,      4,   539
151,2015,02,2015-02,   6679, 11.828,  2037,   3617,  23959,      2,   426
152,2015,03,2015-03,   6698, 11.086,  1943,   5518,  20384,      0,   409
153,2015,04,2015-04,   6235, 10.418,  1644,   2978,  19050,      0,   355
154,2015,05,2015-05,   5576, 11.084,  1511,0,  20558,      3,   329
155,2015,06,2015-06,   5691, 11.558,  1665,0,  22216,      7,   362
156,2015,07,2015-07,   4547, 13.883,  1842,0,  24057,      1,   382
157,2015,08,2015-08,    569, 14.983,  1957,0,  26012,      2,   431
158,2015,09,2015-09,    170, 14.399,  2172,0,  28184,      0,   454
159,2015,10,2015-10,     50, 13.470,  2283,0,  30467,      0,   494
160,2015,11,2015-11,    216, 13.463,  2554,0,  33021,      0,   524
161,2015,12,2015-12,   1872, 13.639,  2712,0,  35732,      1,   547
162,2016,01,2016-01,   8623, 12.304,  2891,   5143,  33480,      0,   623
163,2016,02,2016-02,   7643, 11.089,  2731,   8651,  27560,      0,   576
164,2016,03,2016-03,   8117, 9.496 , 2305 ,  8831 , 21034 ,     0 ,  492m
165,2016,04,2016-04,   5469, 9.294 , 1721 ,  6233 , 16522 ,     0 ,  386m
166,2016,05,2016-05,   5637, 9.891 , 1328 ,0, 17850 ,     0 ,  378m
167,2016,06,2016-06,   4323, 11.309,  1430,0,  19280,      0,   369
168,2016,07,2016-07,   2603, 13.456,  1569,0,  20849,      0,   450
169,2016,08,2016-08,    764, 14.454,  1626,0,  22471,      4,   455
170,2016,09,2016-09,    192, 13.926,  1857,0,  24328,      0,   471
171,2016,10,2016-10,     77, 12.653,  1993,0,  26321,      0,   552
172,2016,11,2016-11,    137, 12.232,  2176,0,  28497,      0,   532
173,2016,12,2016-12,   1785, 12.062,  2293,0,  30780,     10,   655
174,2017,01,2017-01,   5008, 10.739,  2476,   9034,  24222,      0,   690
175,2017,02,2017-02,   5049, 9.490 , 1970 ,  5606 , 20586 ,     0 ,  462m
176,2017,03,2017-03,   5690, 9.267 , 1732 ,  5328 , 16990 ,     0 ,  548m
177,2017,04,2017-04,   4576, 10.395,  1392,   3943,  14439,      0,   334
178,2017,05,2017-05,   4134, 11.208,  1161,0,  15600,      0,   293
179,2017,06,2017-06,   3016, 11.882,  1318,0,  16916,      2,   297
180,2017,07,2017-07,   1352, 13.700,  1389,0,  18304,      1,   332
181,2017,08,2017-08,    443, 14.717,  1547,0,  19849,      2,   342
182,2017,09,2017-09,     62, 14.294,  1652,0,  21501,      0,   549
183,2017,10,2017-10,      7, 13.250,  1777,0,  23278,      0,   547
184,2017,11,2017-11,    223, 13.189,  1868,0,  25146,      0,   479
185,2017,12,2017-12,   2487, 13.126,  2088,0,  27232,      2,   576
