id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2337, 13.967, 17799,0,  57724,    123,  1535
001,2002,08,2002-08,   3104, 14.816, 17456,0,  73962,   1218,  1934
002,2002,09,2002-09,   3264, 14.507, 17004,0,  88856,   2110,  2408
003,2002,10,2002-10,   2184, 12.803, 16939,0, 105208,    587,  3879
004,2002,11,2002-11,   2471, 13.472, 15669,0, 111828,   9049,  2601
005,2002,12,2002-12,   4958, 12.815, 13836,0, 113298,  12366,  2537
006,2003,01,2003-01,  13187, 12.309, 12583,  22375,  93304,  10202,  2276
007,2003,02,2003-02,  11833, 11.374,  9242,  15770,  77914,   8862,  1814
008,2003,03,2003-03,  12132, 11.054,  7494,   9235,  73543,   2630,  1716
009,2003,04,2003-04,  13007, 10.392,  6533,  18674,  59041,   2361,  1810
010,2003,05,2003-05,  11952, 11.096,  5090,0,  64101,     30,  1854
011,2003,06,2003-06,  11526, 12.203,  5031,0,  69087,     45,  1578
012,2003,07,2003-07,   8147, 14.437,  4594,0,  68309,   5372,  1898
013,2003,08,2003-08,   5459, 14.923,  4462,0,  68458,   4313,  1807
014,2003,09,2003-09,    258, 14.757,  4152,0,  68168,   4442,  1722
015,2003,10,2003-10,     34, 14.301,  4182,0,  71512,    838,  1476
016,2003,11,2003-11,    128, 13.146,  3929,0,  71620,   3821,  1398
017,2003,12,2003-12,   2498, 13.078,  3807,0,  73516,   1911,  1385
018,2004,01,2004-01,   8068, 12.115,  3601,  16976,  57550,   2591,  1441
019,2004,02,2004-02,   8666, 11.743,  2902,  11652,  48023,    777,  1417
020,2004,03,2004-03,   6844, 10.897,  2329,   9188,  41164,      0,  1147
021,2004,04,2004-04,   9787, 11.037,  1915,   5322,  37757,      0,   866
022,2004,05,2004-05,   6525, 11.034,  1694,0,  39451,      0,  1176
023,2004,06,2004-06,   5717, 12.089,  1710,0,  41156,      5,  1439
024,2004,07,2004-07,   3475, 14.228,  2476,0,  43625,      7,  1829
025,2004,08,2004-08,    893, 15.060,  3134,0,  46587,    172,  2227
026,2004,09,2004-09,     85, 14.596,  3823,0,  50410,      0,  1192
027,2004,10,2004-10,    122, 13.760,  4546,0,  53792,   1164,  1261
028,2004,11,2004-11,     48, 13.685,  5124,0,  57443,   1473,  1302
029,2004,12,2004-12,   8731, 13.437,  5750,0,  62445,    748,  1355
030,2005,01,2005-01,  13214, 12.492,  6347,   8242,  59939,    611,  1448
031,2005,02,2005-02,  13239, 10.936,  6123,  18877,  46166,   1019,  1429
032,2005,03,2005-03,  11718, 10.934,  4701,   5329,  45538,      0,  1260
033,2005,04,2005-04,   9892, 10.597,  4565,  10382,  39721,      0,  1234
034,2005,05,2005-05,  10556, 11.169,  3948,0,  43669,      0,   889
035,2005,06,2005-06,   8589, 12.155,  4250,0,  47918,      1,   879
036,2005,07,2005-07,   7686, 14.320,  4541,0,  52191,    268,  1050
037,2005,08,2005-08,   1318, 15.136,  4711,0,  56217,    685,  1381
038,2005,09,2005-09,    221, 14.997,  4607,0,  54780,   6044,  1488
039,2005,10,2005-10,     33, 14.142,  4435,0,  54940,   4275,  1086
040,2005,11,2005-11,   1443, 13.522,  4675,0,  59542,     73,  1209
041,2005,12,2005-12,   5301, 13.274,  4946,0,  63992,    496,  1588
042,2006,01,2006-01,  11673, 11.915,  5068,  13844,  53882,   1334,  1658
043,2006,02,2006-02,  10254, 11.411,  4238,   9889,  47102,   1129,  1118
044,2006,03,2006-03,   8815, 11.527,  3489,  12602,  37749,    240,  1024
045,2006,04,2006-04,   7233, 10.317,  2907,  10892,  29763,      1,   762
046,2006,05,2006-05,   5592, 11.121,  2157,0,  31919,      1,   645
047,2006,06,2006-06,   6144, 12.097,  2254,0,  34173,      0,   719
048,2006,07,2006-07,   3669, 14.309,  2457,0,  36621,      9,   742
