id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2335, 13.967, 17931,0,  58067,    133,  1606
001,2002,08,2002-08,   3251, 14.816, 17646,0,  74428,   1285,  2088
002,2002,09,2002-09,   3332, 14.507, 17136,0,  89489,   2075,  2459
003,2002,10,2002-10,   2087, 12.803, 17089,0, 106068,    510,  2877
004,2002,11,2002-11,   2386, 13.472, 15563,0, 112738,   8893,  2972
005,2002,12,2002-12,   4810, 12.815, 13922,0, 113986,  12674,  2772
006,2003,01,2003-01,  12765, 12.309, 12574,  12666, 103073,  10821,  2999
007,2003,02,2003-02,  12353, 11.374,  9948,  33369,  69802,   9850,  3551
008,2003,03,2003-03,  10178, 11.054,  6783,  10704,  63914,   1967,  2727
009,2003,04,2003-04,  11016, 10.392,  5704,  17782,  50704,   1132,  1978
010,2003,05,2003-05,   9878, 11.096,  4310,0,  54988,     26,  1333
011,2003,06,2003-06,  10047, 12.203,  4347,0,  59297,     38,  1614
012,2003,07,2003-07,   7047, 14.437,  4117,0,  59312,   4102,  1538
013,2003,08,2003-08,   5016, 14.923,  3945,0,  60658,   2599,  1729
014,2003,09,2003-09,    257, 14.757,  3670,0,  60320,   4008,  1836
015,2003,10,2003-10,     42, 14.301,  3678,0,  63685,    313,  1705
016,2003,11,2003-11,    123, 13.146,  3612,0,  65029,   2268,  1711
017,2003,12,2003-12,   2411, 13.078,  3491,0,  67155,   1365,  1657
018,2004,01,2004-01,   8182, 12.115,  3521,  11227,  58333,   1116,  1549
019,2004,02,2004-02,   9141, 11.743,  2874,  13193,  47243,    771,  1285
020,2004,03,2004-03,   6816, 10.897,  2249,   5006,  44484,      2,   980
021,2004,04,2004-04,  10929, 11.037,  2011,   6322,  40173,      0,   933
022,2004,05,2004-05,   6826, 11.034,  1778,0,  41951,      0,   954
023,2004,06,2004-06,   5904, 12.089,  1820,0,  43766,      5,   942
024,2004,07,2004-07,   3692, 14.228,  2576,0,  46325,     17,  1080
025,2004,08,2004-08,   1022, 15.060,  3443,0,  49613,    155,  1025
026,2004,09,2004-09,     77, 14.596,  4112,0,  53534,    191,  1291
027,2004,10,2004-10,    148, 13.760,  4852,0,  56359,   2027,  1133
028,2004,11,2004-11,     45, 13.685,  5395,0,  60312,   1442,  1120
029,2004,12,2004-12,   9013, 13.437,  5978,0,  65454,    836,  1167
030,2005,01,2005-01,  13369, 12.492,  6698,  19490,  51807,    855,  1276
031,2005,02,2005-02,  11363, 10.936,  5307,   6794,  50316,      4,  1019
032,2005,03,2005-03,  12414, 10.934,  5161,  15333,  40141,      3,  1056
033,2005,04,2005-04,   8448, 10.597,  4029,  10989,  33181,      0,   868
034,2005,05,2005-05,   8432, 11.169,  3300,0,  36481,      0,   666
035,2005,06,2005-06,   7169, 12.155,  3590,0,  40071,      0,   738
036,2005,07,2005-07,   6234, 14.320,  3823,0,  43844,     50,   922
037,2005,08,2005-08,   1070, 15.136,  4136,0,  47980,      0,   888
038,2005,09,2005-09,    180, 14.997,  4226,0,  50007,   2199,   866
039,2005,10,2005-10,     37, 14.142,  4141,0,  51365,   2783,   913
040,2005,11,2005-11,   1143, 13.522,  4424,0,  55733,     56,   973
