id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
000,2002,07,2002-07,   2426, 13.967, 17961,0,  58253,    137,  1606
001,2002,08,2002-08,   3291, 14.816, 17549,0,  74576,   1226,  2067
002,2002,09,2002-09,   3465, 14.507, 17188,0,  89545,   2219,  2569
003,2002,10,2002-10,   2279, 12.803, 17237,0, 106007,    775,  2853
004,2002,11,2002-11,   2518, 13.472, 15553,0, 111518,  10042,  2915
005,2002,12,2002-12,   4828, 12.815, 14127,0, 113960,  11685,  2722
006,2003,01,2003-01,  12960, 12.309, 12649,  28522,  88331,   9756,  3453
007,2003,02,2003-02,  10949, 11.374,  8678,  10733,  77492,   8784,  2902
008,2003,03,2003-03,  11794, 11.054,  7342,   9492,  72626,   2716,  2866
009,2003,04,2003-04,  12930, 10.392,  6438,  10631,  65695,   2738,  2106
010,2003,05,2003-05,  12810, 11.096,  5449,0,  71111,     33,  1761
011,2003,06,2003-06,  12996, 12.203,  5587,0,  76074,    624,  2011
012,2003,07,2003-07,   8675, 14.437,  5061,0,  74046,   7089,  1986
013,2003,08,2003-08,   6011, 14.923,  4763,0,  74025,   4784,  2320
014,2003,09,2003-09,    355, 14.757,  4353,0,  72854,   5524,  2100
015,2003,10,2003-10,     64, 14.301,  4224,0,  74023,   3055,  1927
016,2003,11,2003-11,     96, 13.146,  3988,0,  74387,   3624,  1804
017,2003,12,2003-12,   2815, 13.078,  3991,0,  76528,   1850,  1611
018,2004,01,2004-01,   8773, 12.115,  3828,  20737,  57619,   2000,  1566
019,2004,02,2004-02,   8644, 11.743,  2829,   8033,  51367,   1048,  1286
020,2004,03,2004-03,   7397, 10.897,  2420,  10486,  43237,     64,  1157
021,2004,04,2004-04,  10491, 11.037,  1948,  13422,  31763,      0,  1011
022,2004,05,2004-05,   5479, 11.034,  1401,0,  33164,      0,   687
023,2004,06,2004-06,   4915, 12.089,  1423,0,  34585,      2,   766
024,2004,07,2004-07,   3067, 14.228,  2015,0,  36591,      9,   910
025,2004,08,2004-08,    775, 15.060,  2656,0,  39211,     36,   849
026,2004,09,2004-09,     49, 14.596,  3241,0,  42452,      0,   848
027,2004,10,2004-10,     93, 13.760,  3934,0,  45962,    424,   859
028,2004,11,2004-11,     44, 13.685,  4388,0,  49292,   1058,   889
029,2004,12,2004-12,   7547, 13.437,  5031,0,  53894,    429,   992
030,2005,01,2005-01,  11462, 12.492,  5604,  11497,  47914,     87,  1019
031,2005,02,2005-02,  10649, 10.936,  5007,  13518,  39403,      0,  1025
032,2005,03,2005-03,  10208, 10.934,  3976,  11221,  32158,      0,   850
033,2005,04,2005-04,   7100, 10.597,  3350,   8921,  26587,      0,   662
034,2005,05,2005-05,   7077, 11.169,  2650,0,  29237,      0,   554
035,2005,06,2005-06,   5968, 12.155,  2940,0,  32174,      3,   636
